Element type                                            Size  Used MEM
-------------------------------------------------------------------------------
Storage on cuda:0
Tensor0                                              (10, 1)   512.00B
Tensor649                                          (1600, 1)     6.50K
Tensor650                                          (1600, 1)     6.50K
Tensor651                                          (1600, 1)     6.50K
Tensor652                                          (1600, 1)     6.50K
Tensor653                                          (1600, 1)     6.50K
Tensor654                                          (1600, 1)     6.50K
Tensor655                                          (1600, 1)     6.50K
Tensor656                                          (1600, 1)     6.50K
Tensor657                                          (1600, 1)     6.50K
Parameter658                                          (8, 1)   512.00B
Parameter658.grad                                     (8, 1)     0.00B
Parameter659                                            (8,)   512.00B
Parameter659.grad                                       (8,)     0.00B
Parameter660                                          (8, 8)   512.00B
Parameter660.grad                                     (8, 8)     0.00B
Parameter661                                            (8,)   512.00B
Parameter661.grad                                       (8,)     0.00B
Parameter662                                          (2, 8)   512.00B
Parameter662.grad                                     (2, 8)     0.00B
Parameter663                                            (2,)   512.00B
Parameter663.grad                                       (2,)     0.00B
Parameter664                                          (8, 1)   512.00B
Parameter664.grad                                     (8, 1)     0.00B
Parameter665                                            (8,)   512.00B
Parameter665.grad                                       (8,)     0.00B
Parameter666                                          (8, 8)   512.00B
Parameter666.grad                                     (8, 8)     0.00B
Parameter667                                            (8,)   512.00B
Parameter667.grad                                       (8,)     0.00B
Parameter668                                          (2, 8)   512.00B
Parameter668.grad                                     (2, 8)     0.00B
Parameter669                                            (2,)   512.00B
Parameter669.grad                                       (2,)     0.00B
Parameter670                                          (8, 1)   512.00B
Parameter670.grad                                     (8, 1)     0.00B
Parameter671                                            (8,)   512.00B
Parameter671.grad                                       (8,)     0.00B
Parameter672                                          (8, 8)   512.00B
Parameter672.grad                                     (8, 8)     0.00B
Parameter673                                            (8,)   512.00B
Parameter673.grad                                       (8,)     0.00B
Parameter674                                          (2, 8)   512.00B
Parameter674.grad                                     (2, 8)     0.00B
Parameter675                                            (2,)   512.00B
Parameter675.grad                                       (2,)     0.00B
Parameter676                                          (8, 1)   512.00B
Parameter676.grad                                     (8, 1)     0.00B
Parameter677                                            (8,)   512.00B
Parameter677.grad                                       (8,)     0.00B
Parameter678                                          (8, 8)   512.00B
Parameter678.grad                                     (8, 8)     0.00B
Parameter679                                            (8,)   512.00B
Parameter679.grad                                       (8,)     0.00B
Parameter680                                          (2, 8)   512.00B
Parameter680.grad                                     (2, 8)     0.00B
Parameter681                                            (2,)   512.00B
Parameter681.grad                                       (2,)     0.00B
Parameter682                                          (8, 1)   512.00B
Parameter682.grad                                     (8, 1)     0.00B
Parameter683                                            (8,)   512.00B
Parameter683.grad                                       (8,)     0.00B
Parameter684                                          (8, 8)   512.00B
Parameter684.grad                                     (8, 8)     0.00B
Parameter685                                            (8,)   512.00B
Parameter685.grad                                       (8,)     0.00B
Parameter686                                          (2, 8)   512.00B
Parameter686.grad                                     (2, 8)     0.00B
Parameter687                                            (2,)   512.00B
Parameter687.grad                                       (2,)     0.00B
Tensor688                                               (1,)   512.00B
Tensor689                                          (111709,)   436.50K
Tensor690                                          (111709,)   436.50K
Tensor691                                               (1,)   512.00B
Tensor692                                               (1,)   512.00B
Tensor693                                               (1,)   512.00B
Tensor694                                               (1,)   512.00B
Tensor695                                               (1,)   512.00B
Parameter696                                      (9975614,)    38.05M
Parameter697                                          (893,)     3.50K
Tensor698                                       (2, 9975614)   152.22M
Parameter699                                          (893,)     3.50K
Parameter700                                          (893,)     3.50K
Parameter701                                        (56973,)   223.00K
Parameter702                                          (638,)     2.50K
Tensor703                                         (2, 56973)   890.50K
Parameter704                                          (638,)     2.50K
Parameter705                                          (638,)     2.50K
Parameter706                                        (35600,)   139.50K
Parameter707                                          (558,)     2.50K
Tensor708                                         (2, 35600)   556.50K
Parameter709                                          (558,)     2.50K
Parameter710                                          (558,)     2.50K
Parameter711                                        (15568,)    61.00K
Parameter712                                          (279,)     1.50K
Tensor713                                         (2, 15568)   243.50K
Parameter714                                          (279,)     1.50K
Parameter715                                          (279,)     1.50K
Parameter716                                         (7784,)    30.50K
Parameter717                                          (279,)     1.50K
Tensor718                                          (2, 7784)   122.00K
Parameter719                                        (256, 1)     1.00K
Parameter720                                          (256,)     1.00K
Tensor721                                           (256, 1)     1.00K
Tensor722                                             (256,)     2.00K
Parameter723                                      (256, 279)   279.00K
Parameter724                                          (256,)     1.00K
Parameter725                                        (2, 256)     2.00K
Parameter726                                            (2,)   512.00B
Tensor727                                           (2, 256)     2.00K
Tensor728                                               (2,)   512.00B
Parameter729                                        (256, 1)     1.00K
Parameter730                                          (256,)     1.00K
Tensor731                                           (256, 1)     1.00K
Tensor732                                             (256,)     2.00K
Parameter733                                      (256, 279)   279.00K
Parameter734                                          (256,)     1.00K
Parameter735                                        (2, 256)     2.00K
Parameter736                                            (2,)   512.00B
Tensor737                                           (2, 256)     2.00K
Tensor738                                               (2,)   512.00B
Parameter739                                        (256, 1)     1.00K
Parameter740                                          (256,)     1.00K
Tensor741                                           (256, 1)     1.00K
Tensor742                                             (256,)     2.00K
Parameter743                                      (256, 279)   279.00K
Parameter744                                          (256,)     1.00K
Parameter745                                        (2, 256)     2.00K
Parameter746                                            (2,)   512.00B
Tensor747                                           (2, 256)     2.00K
Tensor748                                               (2,)   512.00B
Parameter749                                      (256, 256)   256.00K
Parameter750                                          (256,)     1.00K
Tensor751                                         (256, 256)   256.00K
Tensor752                                             (256,)     2.00K
Parameter753                                      (256, 256)   256.00K
Parameter754                                          (256,)     1.00K
Tensor755                                         (256, 256)   256.00K
Tensor756                                             (256,)     2.00K
Parameter757                                      (256, 256)   256.00K
Parameter758                                          (256,)     1.00K
Tensor759                                         (256, 256)   256.00K
Tensor760                                             (256,)     2.00K
Parameter761                                      (256, 256)   256.00K
Parameter762                                          (256,)     1.00K
Tensor763                                         (256, 256)   256.00K
Tensor764                                             (256,)     2.00K
Parameter765                                      (256, 256)   256.00K
Parameter766                                          (256,)     1.00K
Tensor767                                         (256, 256)   256.00K
Tensor768                                             (256,)     2.00K
Parameter769                                      (256, 256)   256.00K
Parameter770                                          (256,)     1.00K
Tensor771                                         (256, 256)   256.00K
Tensor772                                             (256,)     2.00K
Tensor773                                       (50, 111709)    21.31M
Tensor774                                            (50, 1)   512.00B
Tensor775                                       (50, 111709)    21.31M
Tensor776                                            (50, 1)   512.00B
Tensor777                                       (50, 111709)    21.31M
Tensor778                                            (50, 1)   512.00B
Tensor779                                               (1,)   512.00B
Tensor780                                               (1,)   512.00B
Tensor781                                               (1,)   512.00B
Tensor782                                        (1, 111709)     0.00B
Tensor783                                             (8, 1)   512.00B
Tensor784                                               (8,)   512.00B
Tensor785                                             (8, 8)   512.00B
Tensor786                                               (8,)   512.00B
Tensor787                                             (2, 8)   512.00B
Tensor788                                               (2,)   512.00B
Tensor789                                             (8, 1)   512.00B
Tensor790                                               (8,)   512.00B
Tensor791                                             (8, 8)   512.00B
Tensor792                                               (8,)   512.00B
Tensor793                                             (2, 8)   512.00B
Tensor794                                               (2,)   512.00B
Tensor795                                             (8, 1)   512.00B
Tensor796                                               (8,)   512.00B
Tensor797                                             (8, 8)   512.00B
Tensor798                                               (8,)   512.00B
Tensor799                                             (2, 8)   512.00B
Tensor800                                               (2,)   512.00B
Tensor801                                             (8, 1)   512.00B
Tensor802                                               (8,)   512.00B
Tensor803                                             (8, 8)   512.00B
Tensor804                                               (8,)   512.00B
Tensor805                                             (2, 8)   512.00B
Tensor806                                               (2,)   512.00B
Tensor807                                             (8, 1)   512.00B
Tensor808                                               (8,)   512.00B
Tensor809                                             (8, 8)   512.00B
Tensor810                                               (8,)   512.00B
Tensor811                                             (2, 8)   512.00B
Tensor812                                               (2,)   512.00B
Tensor813                                             (8, 1)   512.00B
Tensor814                                             (8, 1)   512.00B
Tensor815                                             (8, 1)   512.00B
Tensor816                                               (8,)   512.00B
Tensor817                                               (8,)   512.00B
Tensor818                                               (8,)   512.00B
Tensor819                                             (8, 8)   512.00B
Tensor820                                             (8, 8)   512.00B
Tensor821                                             (8, 8)   512.00B
Tensor822                                               (8,)   512.00B
Tensor823                                               (8,)   512.00B
Tensor824                                               (8,)   512.00B
Tensor825                                             (2, 8)   512.00B
Tensor826                                             (2, 8)   512.00B
Tensor827                                             (2, 8)   512.00B
Tensor828                                               (2,)   512.00B
Tensor829                                               (2,)   512.00B
Tensor830                                               (2,)   512.00B
Tensor831                                             (8, 1)   512.00B
Tensor832                                             (8, 1)   512.00B
Tensor833                                             (8, 1)   512.00B
Tensor834                                               (8,)   512.00B
Tensor835                                               (8,)   512.00B
Tensor836                                               (8,)   512.00B
Tensor837                                             (8, 8)   512.00B
Tensor838                                             (8, 8)   512.00B
Tensor839                                             (8, 8)   512.00B
Tensor840                                               (8,)   512.00B
Tensor841                                               (8,)   512.00B
Tensor842                                               (8,)   512.00B
Tensor843                                             (2, 8)   512.00B
Tensor844                                             (2, 8)   512.00B
Tensor845                                             (2, 8)   512.00B
Tensor846                                               (2,)   512.00B
Tensor847                                               (2,)   512.00B
Tensor848                                               (2,)   512.00B
Tensor849                                             (8, 1)   512.00B
Tensor850                                             (8, 1)   512.00B
Tensor851                                             (8, 1)   512.00B
Tensor852                                               (8,)   512.00B
Tensor853                                               (8,)   512.00B
Tensor854                                               (8,)   512.00B
Tensor855                                             (8, 8)   512.00B
Tensor856                                             (8, 8)   512.00B
Tensor857                                             (8, 8)   512.00B
Tensor858                                               (8,)   512.00B
Tensor859                                               (8,)   512.00B
Tensor860                                               (8,)   512.00B
Tensor861                                             (2, 8)   512.00B
Tensor862                                             (2, 8)   512.00B
Tensor863                                             (2, 8)   512.00B
Tensor864                                               (2,)   512.00B
Tensor865                                               (2,)   512.00B
Tensor866                                               (2,)   512.00B
Tensor867                                             (8, 1)   512.00B
Tensor868                                             (8, 1)   512.00B
Tensor869                                             (8, 1)   512.00B
Tensor870                                               (8,)   512.00B
Tensor871                                               (8,)   512.00B
Tensor872                                               (8,)   512.00B
Tensor873                                             (8, 8)   512.00B
Tensor874                                             (8, 8)   512.00B
Tensor875                                             (8, 8)   512.00B
Tensor876                                               (8,)   512.00B
Tensor877                                               (8,)   512.00B
Tensor878                                               (8,)   512.00B
Tensor879                                             (2, 8)   512.00B
Tensor880                                             (2, 8)   512.00B
Tensor881                                             (2, 8)   512.00B
Tensor882                                               (2,)   512.00B
Tensor883                                               (2,)   512.00B
Tensor884                                               (2,)   512.00B
Tensor885                                             (8, 1)   512.00B
Tensor886                                             (8, 1)   512.00B
Tensor887                                             (8, 1)   512.00B
Tensor888                                               (8,)   512.00B
Tensor889                                               (8,)   512.00B
Tensor890                                               (8,)   512.00B
Tensor891                                             (8, 8)   512.00B
Tensor892                                             (8, 8)   512.00B
Tensor893                                             (8, 8)   512.00B
Tensor894                                               (8,)   512.00B
Tensor895                                               (8,)   512.00B
Tensor896                                               (8,)   512.00B
Tensor897                                             (2, 8)   512.00B
Tensor898                                             (2, 8)   512.00B
Tensor899                                             (2, 8)   512.00B
Tensor900                                               (2,)   512.00B
Tensor901                                               (2,)   512.00B
Tensor902                                               (2,)   512.00B
Tensor903                                               (1,)   512.00B
Tensor904                                               (1,)   512.00B
Tensor905                                         (1000000,)     3.81M
Tensor906                                          (1600, 1)     6.50K
Tensor907                                            (50, 1)   512.00B
Tensor908                                            (50, 1)     0.00B
Tensor909                                       (50, 111709)    21.31M
Tensor910                                       (50, 111709)    21.31M
Tensor911                                            (50, 1)   512.00B
Parameter912                                          (8, 1)   512.00B
Parameter912.grad                                     (8, 1)     0.00B
Parameter913                                            (8,)   512.00B
Parameter913.grad                                       (8,)     0.00B
Parameter914                                          (8, 8)   512.00B
Parameter914.grad                                     (8, 8)     0.00B
Parameter915                                            (8,)   512.00B
Parameter915.grad                                       (8,)     0.00B
Parameter916                                          (2, 8)   512.00B
Parameter916.grad                                     (2, 8)     0.00B
Parameter917                                            (2,)   512.00B
Parameter917.grad                                       (2,)     0.00B
Parameter918                                          (8, 1)   512.00B
Parameter918.grad                                     (8, 1)     0.00B
Parameter919                                            (8,)   512.00B
Parameter919.grad                                       (8,)     0.00B
Parameter920                                          (8, 8)   512.00B
Parameter920.grad                                     (8, 8)     0.00B
Parameter921                                            (8,)   512.00B
Parameter921.grad                                       (8,)     0.00B
Parameter922                                          (2, 8)   512.00B
Parameter922.grad                                     (2, 8)     0.00B
Parameter923                                            (2,)   512.00B
Parameter923.grad                                       (2,)     0.00B
Parameter924                                          (8, 1)   512.00B
Parameter924.grad                                     (8, 1)     0.00B
Parameter925                                            (8,)   512.00B
Parameter925.grad                                       (8,)     0.00B
Parameter926                                          (8, 8)   512.00B
Parameter926.grad                                     (8, 8)     0.00B
Parameter927                                            (8,)   512.00B
Parameter927.grad                                       (8,)     0.00B
Parameter928                                          (2, 8)   512.00B
Parameter928.grad                                     (2, 8)     0.00B
Parameter929                                            (2,)   512.00B
Parameter929.grad                                       (2,)     0.00B
Parameter930                                          (8, 1)   512.00B
Parameter930.grad                                     (8, 1)     0.00B
Parameter931                                            (8,)   512.00B
Parameter931.grad                                       (8,)     0.00B
Parameter932                                          (8, 8)   512.00B
Parameter932.grad                                     (8, 8)     0.00B
Parameter933                                            (8,)   512.00B
Parameter933.grad                                       (8,)     0.00B
Parameter934                                          (2, 8)   512.00B
Parameter934.grad                                     (2, 8)     0.00B
Parameter935                                            (2,)   512.00B
Parameter935.grad                                       (2,)     0.00B
Parameter936                                          (8, 1)   512.00B
Parameter936.grad                                     (8, 1)     0.00B
Parameter937                                            (8,)   512.00B
Parameter937.grad                                       (8,)     0.00B
Parameter938                                          (8, 8)   512.00B
Parameter938.grad                                     (8, 8)     0.00B
Parameter939                                            (8,)   512.00B
Parameter939.grad                                       (8,)     0.00B
Parameter940                                          (2, 8)   512.00B
Parameter940.grad                                     (2, 8)     0.00B
Parameter941                                            (2,)   512.00B
Parameter941.grad                                       (2,)     0.00B
Tensor942                                               (1,)   512.00B
Tensor943                                               (1,)   512.00B
Tensor944                                          (1600, 1)     0.00B
Tensor945                                          (1600, 1)     6.50K
Tensor946                                          (1600, 1)     6.50K
Tensor947                                          (1600, 1)     6.50K
Tensor948                                          (1600, 1)     6.50K
Tensor949                                          (1600, 1)     6.50K
Tensor950                                          (1600, 1)     6.50K
Tensor951                                          (1600, 1)     6.50K
Tensor952                                               (1,)   512.00B
Tensor953                                               (1,)   512.00B
Tensor954                                               (1,)   512.00B
Tensor955                                               (1,)   512.00B
Tensor956                                               (1,)   512.00B
Tensor957                                               (1,)   512.00B
Tensor958                                               (1,)   512.00B
Tensor959                                               (1,)   512.00B
Tensor960                                               (1,)     0.00B
Tensor961                                          (1600, 1)     6.50K
Tensor962                                          (1600, 1)     6.50K
Tensor963                                          (1600, 1)     6.50K
Tensor964                                          (1600, 1)     6.50K
Tensor965                                          (1600, 1)     6.50K
Tensor966                                          (1600, 1)     6.50K
Tensor967                                          (1600, 1)     6.50K
Tensor968                                          (1600, 1)     6.50K
Tensor969                                          (1600, 1)     6.50K
Tensor970                                               (1,)   512.00B
Tensor971                                               (1,)   512.00B
Tensor972                                               (1,)   512.00B
Tensor973                                               (1,)   512.00B
Tensor974                                               (1,)   512.00B
Tensor975                                               (1,)   512.00B
Tensor976                                               (1,)   512.00B
Tensor977                                          (111709,)   436.50K
Tensor978                                          (111709,)   436.50K
Tensor979                                             (8, 1)   512.00B
Tensor980                                             (8, 8)   512.00B
Tensor981                                             (2, 8)   512.00B
Tensor982                                             (8, 1)   512.00B
Tensor983                                             (8, 8)   512.00B
Tensor984                                             (2, 8)   512.00B
Tensor985                                             (8, 1)   512.00B
Tensor986                                             (8, 8)   512.00B
Tensor987                                             (2, 8)   512.00B
Tensor988                                             (8, 1)   512.00B
Tensor989                                             (8, 8)   512.00B
Tensor990                                             (2, 8)   512.00B
Tensor991                                             (8, 1)   512.00B
Tensor992                                             (8, 8)   512.00B
Tensor993                                             (2, 8)   512.00B
Tensor994                                               (1,)   512.00B
Tensor995                                               (1,)   512.00B
Tensor996                                               (1,)   512.00B
Tensor997                                               (1,)   512.00B
Tensor998                                               (1,)   512.00B
Parameter999                                      (9975614,)    38.05M
Parameter1000                                         (893,)     3.50K
Tensor1001                                      (2, 9975614)   152.22M
Parameter1002                                         (893,)     3.50K
Parameter1003                                         (893,)     3.50K
Parameter1004                                       (56973,)   223.00K
Parameter1005                                         (638,)     2.50K
Tensor1006                                        (2, 56973)   890.50K
Parameter1007                                         (638,)     2.50K
Parameter1008                                         (638,)     2.50K
Parameter1009                                       (35600,)   139.50K
Parameter1010                                         (558,)     2.50K
Tensor1011                                        (2, 35600)   556.50K
Parameter1012                                         (558,)     2.50K
Parameter1013                                         (558,)     2.50K
Parameter1014                                       (15568,)    61.00K
Parameter1015                                         (279,)     1.50K
Tensor1016                                        (2, 15568)   243.50K
Parameter1017                                         (279,)     1.50K
Parameter1018                                         (279,)     1.50K
Parameter1019                                        (7784,)    30.50K
Parameter1020                                         (279,)     1.50K
Tensor1021                                         (2, 7784)   122.00K
Parameter1022                                       (256, 1)     1.00K
Parameter1023                                         (256,)     1.00K
Tensor1024                                          (256, 1)     1.00K
Tensor1025                                            (256,)     2.00K
Parameter1026                                     (256, 279)   279.00K
Parameter1027                                         (256,)     1.00K
Parameter1028                                       (2, 256)     2.00K
Parameter1029                                           (2,)   512.00B
Tensor1030                                          (2, 256)     2.00K
Tensor1031                                              (2,)   512.00B
Parameter1032                                       (256, 1)     1.00K
Parameter1033                                         (256,)     1.00K
Tensor1034                                          (256, 1)     1.00K
Tensor1035                                            (256,)     2.00K
Parameter1036                                     (256, 279)   279.00K
Parameter1037                                         (256,)     1.00K
Parameter1038                                       (2, 256)     2.00K
Parameter1039                                           (2,)   512.00B
Tensor1040                                          (2, 256)     2.00K
Tensor1041                                              (2,)   512.00B
Parameter1042                                       (256, 1)     1.00K
Parameter1043                                         (256,)     1.00K
Tensor1044                                          (256, 1)     1.00K
Tensor1045                                            (256,)     2.00K
Parameter1046                                     (256, 279)   279.00K
Parameter1047                                         (256,)     1.00K
Parameter1048                                       (2, 256)     2.00K
Parameter1049                                           (2,)   512.00B
Tensor1050                                          (2, 256)     2.00K
Tensor1051                                              (2,)   512.00B
Parameter1052                                     (256, 256)   256.00K
Parameter1053                                         (256,)     1.00K
Tensor1054                                        (256, 256)   256.00K
Tensor1055                                            (256,)     2.00K
Parameter1056                                     (256, 256)   256.00K
Parameter1057                                         (256,)     1.00K
Tensor1058                                        (256, 256)   256.00K
Tensor1059                                            (256,)     2.00K
Parameter1060                                     (256, 256)   256.00K
Parameter1061                                         (256,)     1.00K
Tensor1062                                        (256, 256)   256.00K
Tensor1063                                            (256,)     2.00K
Parameter1064                                     (256, 256)   256.00K
Parameter1065                                         (256,)     1.00K
Tensor1066                                        (256, 256)   256.00K
Tensor1067                                            (256,)     2.00K
Parameter1068                                     (256, 256)   256.00K
Parameter1069                                         (256,)     1.00K
Tensor1070                                        (256, 256)   256.00K
Tensor1071                                            (256,)     2.00K
Parameter1072                                     (256, 256)   256.00K
Parameter1073                                         (256,)     1.00K
Tensor1074                                        (256, 256)   256.00K
Tensor1075                                            (256,)     2.00K
Tensor1076                                          (256, 1)     1.00K
Tensor1077                                          (256, 1)     1.00K
Tensor1078                                            (256,)     1.00K
Tensor1079                                            (256,)     1.00K
Tensor1080                                        (256, 279)   279.00K
Tensor1081                                        (256, 279)   279.00K
Tensor1082                                            (256,)     1.00K
Tensor1083                                            (256,)     1.00K
Tensor1084                                        (256, 256)   256.00K
Tensor1085                                        (256, 256)   256.00K
Tensor1086                                            (256,)     1.00K
Tensor1087                                            (256,)     1.00K
Tensor1088                                        (256, 256)   256.00K
Tensor1089                                        (256, 256)   256.00K
Tensor1090                                            (256,)     1.00K
Tensor1091                                            (256,)     1.00K
Tensor1092                                          (2, 256)     2.00K
Tensor1093                                          (2, 256)     2.00K
Tensor1094                                              (2,)   512.00B
Tensor1095                                              (2,)   512.00B
Tensor1096                                          (256, 1)     1.00K
Tensor1097                                          (256, 1)     1.00K
Tensor1098                                            (256,)     1.00K
Tensor1099                                            (256,)     1.00K
Tensor1100                                        (256, 279)   279.00K
Tensor1101                                        (256, 279)   279.00K
Tensor1102                                            (256,)     1.00K
Tensor1103                                            (256,)     1.00K
Tensor1104                                        (256, 256)   256.00K
Tensor1105                                        (256, 256)   256.00K
Tensor1106                                            (256,)     1.00K
Tensor1107                                            (256,)     1.00K
Tensor1108                                        (256, 256)   256.00K
Tensor1109                                        (256, 256)   256.00K
Tensor1110                                            (256,)     1.00K
Tensor1111                                            (256,)     1.00K
Tensor1112                                          (2, 256)     2.00K
Tensor1113                                          (2, 256)     2.00K
Tensor1114                                              (2,)   512.00B
Tensor1115                                              (2,)   512.00B
Tensor1116                                          (256, 1)     1.00K
Tensor1117                                          (256, 1)     1.00K
Tensor1118                                            (256,)     1.00K
Tensor1119                                            (256,)     1.00K
Tensor1120                                        (256, 279)   279.00K
Tensor1121                                        (256, 279)   279.00K
Tensor1122                                            (256,)     1.00K
Tensor1123                                            (256,)     1.00K
Tensor1124                                        (256, 256)   256.00K
Tensor1125                                        (256, 256)   256.00K
Tensor1126                                            (256,)     1.00K
Tensor1127                                            (256,)     1.00K
Tensor1128                                        (256, 256)   256.00K
Tensor1129                                        (256, 256)   256.00K
Tensor1130                                            (256,)     1.00K
Tensor1131                                            (256,)     1.00K
Tensor1132                                          (2, 256)     2.00K
Tensor1133                                          (2, 256)     2.00K
Tensor1134                                              (2,)   512.00B
Tensor1135                                              (2,)   512.00B
Tensor1136                                        (9975614,)    38.05M
Tensor1137                                        (9975614,)    38.05M
Tensor1138                                            (893,)     3.50K
Tensor1139                                            (893,)     3.50K
Tensor1140                                            (893,)     3.50K
Tensor1141                                            (893,)     3.50K
Tensor1142                                            (893,)     3.50K
Tensor1143                                            (893,)     3.50K
Tensor1144                                          (56973,)   223.00K
Tensor1145                                          (56973,)   223.00K
Tensor1146                                            (638,)     2.50K
Tensor1147                                            (638,)     2.50K
Tensor1148                                            (638,)     2.50K
Tensor1149                                            (638,)     2.50K
Tensor1150                                            (638,)     2.50K
Tensor1151                                            (638,)     2.50K
Tensor1152                                          (35600,)   139.50K
Tensor1153                                          (35600,)   139.50K
Tensor1154                                            (558,)     2.50K
Tensor1155                                            (558,)     2.50K
Tensor1156                                            (558,)     2.50K
Tensor1157                                            (558,)     2.50K
Tensor1158                                            (558,)     2.50K
Tensor1159                                            (558,)     2.50K
Tensor1160                                          (15568,)    61.00K
Tensor1161                                          (15568,)    61.00K
Tensor1162                                            (279,)     1.50K
Tensor1163                                            (279,)     1.50K
Tensor1164                                            (279,)     1.50K
Tensor1165                                            (279,)     1.50K
Tensor1166                                            (279,)     1.50K
Tensor1167                                            (279,)     1.50K
Tensor1168                                           (7784,)    30.50K
Tensor1169                                           (7784,)    30.50K
Tensor1170                                            (279,)     1.50K
Tensor1171                                            (279,)     1.50K
Tensor1172                                         (1000, 1)     4.00K
Tensor1173                                              (1,)   512.00B
Tensor1174                                              (1,)   512.00B
Tensor1175                                         (1000, 1)     4.00K
Tensor1176                                              (1,)   512.00B
Tensor1177                                              (1,)   512.00B
Tensor1178                                         (1000, 1)     4.00K
Tensor1179                                              (1,)   512.00B
Tensor1180                                              (1,)   512.00B
Tensor1181                                         (1000, 1)     4.00K
Tensor1182                                              (1,)   512.00B
Tensor1183                                              (1,)   512.00B
Tensor1184                                         (1000, 1)     4.00K
Tensor1185                                         (1000, 1)     4.00K
Tensor1186                                         (1000, 1)     4.00K
Tensor1187                                         (1000, 1)     4.00K
Tensor1188                                         (1000, 1)     0.00B
Tensor1189                                         (1000, 1)     4.00K
Tensor1190                                         (1000, 1)     0.00B
Tensor1191                                         (1000, 1)     4.00K
Tensor1192                                         (1000, 1)     0.00B
Tensor1193                                         (1000, 1)     4.00K
Tensor1194                                         (1000, 1)     0.00B
Tensor1195                                         (1000, 1)     4.00K
Tensor1196                                         (1000, 1)     0.00B
Tensor1197                                         (1000, 1)     4.00K
Tensor1198                                         (1000, 1)     0.00B
Tensor1199                                         (1000, 1)     4.00K
Tensor1200                                         (1000, 1)     0.00B
Tensor1201                                         (1000, 1)     4.00K
Tensor1202                                         (1000, 1)     0.00B
Tensor1203                                         (1000, 1)     4.00K
Tensor1204                                              (1,)   512.00B
Tensor1205                                              (1,)   512.00B
Tensor1206                                              (1,)   512.00B
Tensor1207                                              (1,)   512.00B
Tensor1208                                              (1,)   512.00B
Tensor1209                                         (1000, 1)     4.00K
Parameter1210                                         (8, 1)   512.00B
Parameter1211                                           (8,)   512.00B
Tensor1212                                            (8, 1)   512.00B
Parameter1213                                         (8, 8)   512.00B
Parameter1214                                           (8,)   512.00B
Tensor1215                                            (8, 8)   512.00B
Parameter1216                                         (2, 8)   512.00B
Parameter1217                                           (2,)   512.00B
Tensor1218                                            (2, 8)   512.00B
Parameter1219                                         (8, 1)   512.00B
Parameter1220                                           (8,)   512.00B
Tensor1221                                            (8, 1)   512.00B
Parameter1222                                         (8, 8)   512.00B
Parameter1223                                           (8,)   512.00B
Tensor1224                                            (8, 8)   512.00B
Parameter1225                                         (2, 8)   512.00B
Parameter1226                                           (2,)   512.00B
Tensor1227                                            (2, 8)   512.00B
Parameter1228                                         (8, 1)   512.00B
Parameter1229                                           (8,)   512.00B
Tensor1230                                            (8, 1)   512.00B
Parameter1231                                         (8, 8)   512.00B
Parameter1232                                           (8,)   512.00B
Tensor1233                                            (8, 8)   512.00B
Parameter1234                                         (2, 8)   512.00B
Parameter1235                                           (2,)   512.00B
Tensor1236                                            (2, 8)   512.00B
Parameter1237                                         (8, 1)   512.00B
Parameter1238                                           (8,)   512.00B
Tensor1239                                            (8, 1)   512.00B
Parameter1240                                         (8, 8)   512.00B
Parameter1241                                           (8,)   512.00B
Tensor1242                                            (8, 8)   512.00B
Parameter1243                                         (2, 8)   512.00B
Parameter1244                                           (2,)   512.00B
Tensor1245                                            (2, 8)   512.00B
Parameter1246                                         (8, 1)   512.00B
Parameter1247                                           (8,)   512.00B
Tensor1248                                            (8, 1)   512.00B
Parameter1249                                         (8, 8)   512.00B
Parameter1250                                           (8,)   512.00B
Tensor1251                                            (8, 8)   512.00B
Parameter1252                                         (2, 8)   512.00B
Parameter1253                                           (2,)   512.00B
Tensor1254                                            (2, 8)   512.00B
Tensor1255                                              (1,)   512.00B
Tensor1256                                              (1,)   512.00B
Tensor1257                                          (256, 1)     1.00K
Tensor1258                                            (256,)     1.00K
Tensor1259                                          (256, 1)     1.00K
Tensor1260                                            (256,)     2.00K
Tensor1261                                        (256, 279)   279.00K
Tensor1262                                            (256,)     1.00K
Tensor1263                                        (256, 256)   256.00K
Tensor1264                                            (256,)     1.00K
Tensor1265                                        (256, 256)   256.00K
Tensor1266                                            (256,)     2.00K
Tensor1267                                        (256, 256)   256.00K
Tensor1268                                            (256,)     1.00K
Tensor1269                                        (256, 256)   256.00K
Tensor1270                                            (256,)     2.00K
Tensor1271                                          (2, 256)     2.00K
Tensor1272                                              (2,)   512.00B
Tensor1273                                          (2, 256)     2.00K
Tensor1274                                              (2,)   512.00B
Tensor1275                                              (1,)   512.00B
Tensor1276                                          (256, 1)     1.00K
Tensor1277                                            (256,)     1.00K
Tensor1278                                          (256, 1)     1.00K
Tensor1279                                            (256,)     2.00K
Tensor1280                                        (256, 279)   279.00K
Tensor1281                                            (256,)     1.00K
Tensor1282                                        (256, 256)   256.00K
Tensor1283                                            (256,)     1.00K
Tensor1284                                        (256, 256)   256.00K
Tensor1285                                            (256,)     2.00K
Tensor1286                                        (256, 256)   256.00K
Tensor1287                                            (256,)     1.00K
Tensor1288                                        (256, 256)   256.00K
Tensor1289                                            (256,)     2.00K
Tensor1290                                          (2, 256)     2.00K
Tensor1291                                              (2,)   512.00B
Tensor1292                                          (2, 256)     2.00K
