Element type                                            Size  Used MEM
-------------------------------------------------------------------------------
Storage on cuda:0
Tensor0                                              (10, 1)   512.00B
Parameter618                                          (558,)     2.50K
Parameter619                                        (15568,)    61.00K
Parameter620                                          (279,)     1.50K
Tensor621                                         (2, 15568)   243.50K
Parameter622                                          (279,)     1.50K
Parameter623                                          (279,)     1.50K
Parameter624                                         (7784,)    30.50K
Parameter625                                          (279,)     1.50K
Tensor626                                          (2, 7784)   122.00K
Parameter627                                        (256, 1)     1.00K
Parameter628                                          (256,)     1.00K
Tensor629                                           (256, 1)     1.00K
Tensor630                                             (256,)     2.00K
Parameter631                                      (256, 279)   279.00K
Parameter632                                          (256,)     1.00K
Parameter633                                        (2, 256)     2.00K
Parameter634                                            (2,)   512.00B
Tensor635                                           (2, 256)     2.00K
Tensor636                                               (2,)   512.00B
Parameter637                                        (256, 1)     1.00K
Parameter638                                          (256,)     1.00K
Tensor639                                           (256, 1)     1.00K
Tensor640                                             (256,)     2.00K
Parameter641                                      (256, 279)   279.00K
Parameter642                                          (256,)     1.00K
Parameter643                                        (2, 256)     2.00K
Parameter644                                            (2,)   512.00B
Tensor645                                           (2, 256)     2.00K
Tensor646                                               (2,)   512.00B
Parameter647                                        (256, 1)     1.00K
Parameter648                                          (256,)     1.00K
Tensor649                                           (256, 1)     1.00K
Tensor650                                             (256,)     2.00K
Parameter651                                      (256, 279)   279.00K
Parameter652                                          (256,)     1.00K
Parameter653                                        (2, 256)     2.00K
Parameter654                                            (2,)   512.00B
Tensor655                                           (2, 256)     2.00K
Tensor656                                               (2,)   512.00B
Parameter657                                      (256, 256)   256.00K
Parameter658                                          (256,)     1.00K
Tensor659                                         (256, 256)   256.00K
Tensor660                                             (256,)     2.00K
Parameter661                                      (256, 256)   256.00K
Parameter662                                          (256,)     1.00K
Tensor663                                         (256, 256)   256.00K
Tensor664                                             (256,)     2.00K
Parameter665                                      (256, 256)   256.00K
Parameter666                                          (256,)     1.00K
Tensor667                                         (256, 256)   256.00K
Tensor668                                             (256,)     2.00K
Parameter669                                      (256, 256)   256.00K
Parameter670                                          (256,)     1.00K
Tensor671                                         (256, 256)   256.00K
Tensor672                                             (256,)     2.00K
Parameter673                                      (256, 256)   256.00K
Parameter674                                          (256,)     1.00K
Tensor675                                         (256, 256)   256.00K
Tensor676                                             (256,)     2.00K
Parameter677                                      (256, 256)   256.00K
Parameter678                                          (256,)     1.00K
Tensor679                                         (256, 256)   256.00K
Tensor680                                             (256,)     2.00K
Tensor681                                               (1,)   512.00B
Tensor682                                               (1,)   512.00B
Tensor683                                               (1,)   512.00B
Tensor684                                          (1000, 1)     4.00K
Tensor685                                               (1,)   512.00B
Tensor686                                               (1,)   512.00B
Tensor687                                          (1000, 1)     4.00K
Tensor688                                               (1,)   512.00B
Tensor689                                               (1,)   512.00B
Tensor690                                          (1000, 1)     4.00K
Tensor691                                               (1,)   512.00B
Tensor692                                               (1,)   512.00B
Tensor693                                          (1000, 1)     4.00K
Tensor694                                               (1,)   512.00B
Tensor695                                               (1,)   512.00B
Tensor696                                          (1000, 1)     4.00K
Tensor697                                          (1000, 1)     4.00K
Tensor698                                          (1000, 1)     4.00K
Tensor699                                          (1000, 1)     4.00K
Tensor700                                          (1000, 1)     0.00B
Tensor701                                          (1000, 1)     4.00K
Tensor702                                          (1000, 1)     0.00B
Tensor703                                          (1000, 1)     4.00K
Tensor704                                          (1000, 1)     0.00B
Tensor705                                          (1000, 1)     4.00K
Tensor706                                          (1000, 1)     0.00B
Tensor707                                          (1000, 1)     4.00K
Tensor708                                          (1000, 1)     0.00B
Tensor709                                          (1000, 1)     4.00K
Tensor710                                          (1000, 1)     0.00B
Tensor711                                          (1000, 1)     4.00K
Tensor712                                          (1000, 1)     0.00B
Tensor713                                          (1000, 1)     4.00K
Tensor714                                          (1000, 1)     0.00B
Tensor715                                          (1000, 1)     4.00K
Tensor716                                               (1,)   512.00B
Tensor717                                               (1,)   512.00B
Tensor718                                               (1,)   512.00B
Tensor719                                               (1,)   512.00B
Tensor720                                               (1,)   512.00B
Tensor721                                          (1000, 1)     4.00K
Parameter722                                          (8, 1)   512.00B
Parameter723                                            (8,)   512.00B
Tensor724                                             (8, 1)   512.00B
Parameter725                                          (8, 8)   512.00B
Parameter726                                            (8,)   512.00B
Tensor727                                             (8, 8)   512.00B
Parameter728                                          (2, 8)   512.00B
Parameter729                                            (2,)   512.00B
Tensor730                                             (2, 8)   512.00B
Parameter731                                          (8, 1)   512.00B
Parameter732                                            (8,)   512.00B
Tensor733                                             (8, 1)   512.00B
Parameter734                                          (8, 8)   512.00B
Parameter735                                            (8,)   512.00B
Tensor736                                             (8, 8)   512.00B
Parameter737                                          (2, 8)   512.00B
Parameter738                                            (2,)   512.00B
Tensor739                                             (2, 8)   512.00B
Parameter740                                          (8, 1)   512.00B
Parameter741                                            (8,)   512.00B
Tensor742                                             (8, 1)   512.00B
Parameter743                                          (8, 8)   512.00B
Parameter744                                            (8,)   512.00B
Tensor745                                             (8, 8)   512.00B
Parameter746                                          (2, 8)   512.00B
Parameter747                                            (2,)   512.00B
Tensor748                                             (2, 8)   512.00B
Parameter749                                          (8, 1)   512.00B
Parameter750                                            (8,)   512.00B
Tensor751                                             (8, 1)   512.00B
Parameter752                                          (8, 8)   512.00B
Parameter753                                            (8,)   512.00B
Tensor754                                             (8, 8)   512.00B
Parameter755                                          (2, 8)   512.00B
Parameter756                                            (2,)   512.00B
Tensor757                                             (2, 8)   512.00B
Parameter758                                          (8, 1)   512.00B
Parameter759                                            (8,)   512.00B
Tensor760                                             (8, 1)   512.00B
Parameter761                                          (8, 8)   512.00B
Parameter762                                            (8,)   512.00B
Tensor763                                             (8, 8)   512.00B
Parameter764                                          (2, 8)   512.00B
Parameter765                                            (2,)   512.00B
Tensor766                                             (2, 8)   512.00B
Tensor767                                       (50, 111709)    21.31M
Tensor768                                            (50, 1)   512.00B
Tensor769                                               (1,)   512.00B
Tensor770                                               (1,)   512.00B
Tensor771                                               (1,)   512.00B
Tensor772                                          (1000, 1)     4.00K
Tensor773                                               (1,)   512.00B
Tensor774                                               (1,)   512.00B
Tensor775                                          (1000, 1)     4.00K
Tensor776                                               (1,)   512.00B
Tensor777                                               (1,)   512.00B
Tensor778                                          (1000, 1)     4.00K
Tensor779                                               (1,)   512.00B
Tensor780                                               (1,)   512.00B
Tensor781                                          (1000, 1)     4.00K
Tensor782                                               (1,)   512.00B
Tensor783                                               (1,)   512.00B
Tensor784                                          (1000, 1)     4.00K
Tensor785                                          (1000, 1)     4.00K
Tensor786                                          (1000, 1)     4.00K
Tensor787                                          (1000, 1)     4.00K
Tensor788                                          (1000, 1)     0.00B
Tensor789                                          (1000, 1)     4.00K
Tensor790                                          (1000, 1)     0.00B
Tensor791                                          (1000, 1)     4.00K
Tensor792                                          (1000, 1)     0.00B
Tensor793                                          (1000, 1)     4.00K
Tensor794                                          (1000, 1)     0.00B
Tensor795                                          (1000, 1)     4.00K
Tensor796                                          (1000, 1)     0.00B
Tensor797                                          (1000, 1)     4.00K
Tensor798                                          (1000, 1)     0.00B
Tensor799                                          (1000, 1)     4.00K
Tensor800                                          (1000, 1)     0.00B
Tensor801                                          (1000, 1)     4.00K
Tensor802                                          (1000, 1)     0.00B
Tensor803                                          (1000, 1)     4.00K
Tensor804                                               (1,)   512.00B
Tensor805                                               (1,)   512.00B
Tensor806                                               (1,)   512.00B
Tensor807                                               (1,)   512.00B
Tensor808                                               (1,)   512.00B
Tensor809                                          (1000, 1)     4.00K
Parameter810                                          (8, 1)   512.00B
Parameter811                                            (8,)   512.00B
Tensor812                                             (8, 1)   512.00B
Parameter813                                          (8, 8)   512.00B
Parameter814                                            (8,)   512.00B
Tensor815                                             (8, 8)   512.00B
Parameter816                                          (2, 8)   512.00B
Parameter817                                            (2,)   512.00B
Tensor818                                             (2, 8)   512.00B
Parameter819                                          (8, 1)   512.00B
Parameter820                                            (8,)   512.00B
Tensor821                                             (8, 1)   512.00B
Parameter822                                          (8, 8)   512.00B
Parameter823                                            (8,)   512.00B
Tensor824                                             (8, 8)   512.00B
Parameter825                                          (2, 8)   512.00B
Parameter826                                            (2,)   512.00B
Tensor827                                             (2, 8)   512.00B
Parameter828                                          (8, 1)   512.00B
Parameter829                                            (8,)   512.00B
Tensor830                                             (8, 1)   512.00B
Parameter831                                          (8, 8)   512.00B
Parameter832                                            (8,)   512.00B
Tensor833                                             (8, 8)   512.00B
Parameter834                                          (2, 8)   512.00B
Parameter835                                            (2,)   512.00B
Tensor836                                             (2, 8)   512.00B
Parameter837                                          (8, 1)   512.00B
Parameter838                                            (8,)   512.00B
Tensor839                                             (8, 1)   512.00B
Parameter840                                          (8, 8)   512.00B
Parameter841                                            (8,)   512.00B
Tensor842                                             (8, 8)   512.00B
Parameter843                                          (2, 8)   512.00B
Parameter844                                            (2,)   512.00B
Tensor845                                             (2, 8)   512.00B
Parameter846                                          (8, 1)   512.00B
Parameter847                                            (8,)   512.00B
Tensor848                                             (8, 1)   512.00B
Parameter849                                          (8, 8)   512.00B
Parameter850                                            (8,)   512.00B
Tensor851                                             (8, 8)   512.00B
Parameter852                                          (2, 8)   512.00B
Parameter853                                            (2,)   512.00B
Tensor854                                             (2, 8)   512.00B
Tensor855                                       (50, 111709)    21.31M
Tensor856                                            (50, 1)   512.00B
Parameter857                                      (9975614,)    38.05M
Parameter857.grad                                 (9975614,)    38.05M
Parameter858                                        (56973,)   223.00K
Parameter858.grad                                   (56973,)   223.00K
Parameter859                                        (35600,)   139.50K
Parameter859.grad                                   (35600,)   139.50K
Parameter860                                        (15568,)    61.00K
Parameter860.grad                                   (15568,)    61.00K
Parameter861                                         (7784,)    30.50K
Parameter861.grad                                    (7784,)    30.50K
Tensor862                                               (1,)   512.00B
Tensor863                                               (1,)   512.00B
Tensor864                                               (1,)   512.00B
Tensor865                                        (1, 111709)     0.00B
Tensor866                                             (8, 1)   512.00B
Tensor867                                               (8,)   512.00B
Tensor868                                             (8, 8)   512.00B
Tensor869                                               (8,)   512.00B
Tensor870                                             (2, 8)   512.00B
Tensor871                                               (2,)   512.00B
Tensor872                                             (8, 1)   512.00B
Tensor873                                               (8,)   512.00B
Tensor874                                             (8, 8)   512.00B
Tensor875                                               (8,)   512.00B
Tensor876                                             (2, 8)   512.00B
Tensor877                                               (2,)   512.00B
Tensor878                                             (8, 1)   512.00B
Tensor879                                               (8,)   512.00B
Tensor880                                             (8, 8)   512.00B
Tensor881                                               (8,)   512.00B
Tensor882                                             (2, 8)   512.00B
Tensor883                                               (2,)   512.00B
Tensor884                                             (8, 1)   512.00B
Tensor885                                               (8,)   512.00B
Tensor886                                             (8, 8)   512.00B
Tensor887                                               (8,)   512.00B
Tensor888                                             (2, 8)   512.00B
Tensor889                                               (2,)   512.00B
Tensor890                                             (8, 1)   512.00B
Tensor891                                               (8,)   512.00B
Tensor892                                             (8, 8)   512.00B
Tensor893                                               (8,)   512.00B
Tensor894                                             (2, 8)   512.00B
Tensor895                                               (2,)   512.00B
Tensor896                                             (8, 1)   512.00B
Tensor897                                             (8, 1)   512.00B
Tensor898                                             (8, 1)   512.00B
Tensor899                                               (8,)   512.00B
Tensor900                                               (8,)   512.00B
Tensor901                                               (8,)   512.00B
Tensor902                                             (8, 8)   512.00B
Tensor903                                             (8, 8)   512.00B
Tensor904                                             (8, 8)   512.00B
Tensor905                                               (8,)   512.00B
Tensor906                                               (8,)   512.00B
Tensor907                                               (8,)   512.00B
Tensor908                                             (2, 8)   512.00B
Tensor909                                             (2, 8)   512.00B
Tensor910                                             (2, 8)   512.00B
Tensor911                                               (2,)   512.00B
Tensor912                                               (2,)   512.00B
Tensor913                                               (2,)   512.00B
Tensor914                                             (8, 1)   512.00B
Tensor915                                             (8, 1)   512.00B
Tensor916                                             (8, 1)   512.00B
Tensor917                                               (8,)   512.00B
Tensor918                                               (8,)   512.00B
Tensor919                                               (8,)   512.00B
Tensor920                                             (8, 8)   512.00B
Tensor921                                             (8, 8)   512.00B
Tensor922                                             (8, 8)   512.00B
Tensor923                                               (8,)   512.00B
Tensor924                                               (8,)   512.00B
Tensor925                                               (8,)   512.00B
Tensor926                                             (2, 8)   512.00B
Tensor927                                             (2, 8)   512.00B
Tensor928                                             (2, 8)   512.00B
Tensor929                                               (2,)   512.00B
Tensor930                                               (2,)   512.00B
Tensor931                                               (2,)   512.00B
Tensor932                                             (8, 1)   512.00B
Tensor933                                             (8, 1)   512.00B
Tensor934                                             (8, 1)   512.00B
Tensor935                                               (8,)   512.00B
Tensor936                                               (8,)   512.00B
Tensor937                                               (8,)   512.00B
Tensor938                                             (8, 8)   512.00B
Tensor939                                             (8, 8)   512.00B
Tensor940                                             (8, 8)   512.00B
Tensor941                                               (8,)   512.00B
Tensor942                                               (8,)   512.00B
Tensor943                                               (8,)   512.00B
Tensor944                                             (2, 8)   512.00B
Tensor945                                             (2, 8)   512.00B
Tensor946                                             (2, 8)   512.00B
Tensor947                                               (2,)   512.00B
Tensor948                                               (2,)   512.00B
Tensor949                                               (2,)   512.00B
Tensor950                                             (8, 1)   512.00B
Tensor951                                             (8, 1)   512.00B
Tensor952                                             (8, 1)   512.00B
Tensor953                                               (8,)   512.00B
Tensor954                                               (8,)   512.00B
Tensor955                                               (8,)   512.00B
Tensor956                                             (8, 8)   512.00B
Tensor957                                             (8, 8)   512.00B
Tensor958                                             (8, 8)   512.00B
Tensor959                                               (8,)   512.00B
Tensor960                                               (8,)   512.00B
Tensor961                                               (8,)   512.00B
Tensor962                                             (2, 8)   512.00B
Tensor963                                             (2, 8)   512.00B
Tensor964                                             (2, 8)   512.00B
Tensor965                                               (2,)   512.00B
Tensor966                                               (2,)   512.00B
Tensor967                                               (2,)   512.00B
Tensor968                                             (8, 1)   512.00B
Tensor969                                             (8, 1)   512.00B
Tensor970                                             (8, 1)   512.00B
Tensor971                                               (8,)   512.00B
Tensor972                                               (8,)   512.00B
Tensor973                                               (8,)   512.00B
Tensor974                                             (8, 8)   512.00B
Tensor975                                             (8, 8)   512.00B
Tensor976                                             (8, 8)   512.00B
Tensor977                                               (8,)   512.00B
Tensor978                                               (8,)   512.00B
Tensor979                                               (8,)   512.00B
Tensor980                                             (2, 8)   512.00B
Tensor981                                             (2, 8)   512.00B
Tensor982                                             (2, 8)   512.00B
Tensor983                                               (2,)   512.00B
Tensor984                                               (2,)   512.00B
Tensor985                                               (2,)   512.00B
Parameter986                                          (8, 1)   512.00B
Parameter986.grad                                     (8, 1)     0.00B
Parameter987                                            (8,)   512.00B
Parameter987.grad                                       (8,)     0.00B
Parameter988                                          (8, 8)   512.00B
Parameter988.grad                                     (8, 8)     0.00B
Parameter989                                            (8,)   512.00B
Parameter989.grad                                       (8,)     0.00B
Parameter990                                          (2, 8)   512.00B
Parameter990.grad                                     (2, 8)     0.00B
Parameter991                                            (2,)   512.00B
Parameter991.grad                                       (2,)     0.00B
Parameter992                                          (8, 1)   512.00B
Parameter992.grad                                     (8, 1)     0.00B
Parameter993                                            (8,)   512.00B
Parameter993.grad                                       (8,)     0.00B
Parameter994                                          (8, 8)   512.00B
Parameter994.grad                                     (8, 8)     0.00B
Parameter995                                            (8,)   512.00B
Parameter995.grad                                       (8,)     0.00B
Parameter996                                          (2, 8)   512.00B
Parameter996.grad                                     (2, 8)     0.00B
Parameter997                                            (2,)   512.00B
Parameter997.grad                                       (2,)     0.00B
Parameter998                                          (8, 1)   512.00B
Parameter998.grad                                     (8, 1)     0.00B
Parameter999                                            (8,)   512.00B
Parameter999.grad                                       (8,)     0.00B
Parameter1000                                         (8, 8)   512.00B
Parameter1000.grad                                    (8, 8)     0.00B
Parameter1001                                           (8,)   512.00B
Parameter1001.grad                                      (8,)     0.00B
Parameter1002                                         (2, 8)   512.00B
Parameter1002.grad                                    (2, 8)     0.00B
Parameter1003                                           (2,)   512.00B
Parameter1003.grad                                      (2,)     0.00B
Parameter1004                                         (8, 1)   512.00B
Parameter1004.grad                                    (8, 1)     0.00B
Parameter1005                                           (8,)   512.00B
Parameter1005.grad                                      (8,)     0.00B
Parameter1006                                         (8, 8)   512.00B
Parameter1006.grad                                    (8, 8)     0.00B
Parameter1007                                           (8,)   512.00B
Parameter1007.grad                                      (8,)     0.00B
Parameter1008                                         (2, 8)   512.00B
Parameter1008.grad                                    (2, 8)     0.00B
Parameter1009                                           (2,)   512.00B
Parameter1009.grad                                      (2,)     0.00B
Parameter1010                                         (8, 1)   512.00B
Parameter1010.grad                                    (8, 1)     0.00B
Parameter1011                                           (8,)   512.00B
Parameter1011.grad                                      (8,)     0.00B
Parameter1012                                         (8, 8)   512.00B
Parameter1012.grad                                    (8, 8)     0.00B
Parameter1013                                           (8,)   512.00B
Parameter1013.grad                                      (8,)     0.00B
Parameter1014                                         (2, 8)   512.00B
Parameter1014.grad                                    (2, 8)     0.00B
Parameter1015                                           (2,)   512.00B
Parameter1015.grad                                      (2,)     0.00B
Tensor1016                                         (1000, 1)     4.00K
Tensor1017                                              (1,)   512.00B
Tensor1018                                              (1,)   512.00B
Tensor1019                                         (1000, 1)     4.00K
Tensor1020                                              (1,)   512.00B
Tensor1021                                              (1,)   512.00B
Tensor1022                                         (1000, 1)     4.00K
Tensor1023                                              (1,)   512.00B
Tensor1024                                              (1,)   512.00B
Tensor1025                                         (1000, 1)     4.00K
Tensor1026                                              (1,)   512.00B
Tensor1027                                              (1,)   512.00B
Tensor1028                                         (1000, 1)     4.00K
Tensor1029                                              (1,)   512.00B
Tensor1030                                              (1,)   512.00B
Tensor1031                                              (1,)   512.00B
Tensor1032                                              (1,)   512.00B
Tensor1033                                              (1,)   512.00B
Tensor1034                                              (1,)   512.00B
Tensor1035                                              (1,)   512.00B
Tensor1036                                              (1,)   512.00B
Tensor1037                                              (1,)   512.00B
Tensor1038                                              (1,)   512.00B
Tensor1039                                         (1000, 1)     4.00K
Tensor1040                                         (1000, 1)     4.00K
Tensor1041                                         (1000, 1)     4.00K
Tensor1042                                         (1000, 1)     0.00B
Tensor1043                                         (1000, 1)     4.00K
Tensor1044                                         (1000, 1)     0.00B
Tensor1045                                         (1000, 1)     4.00K
Tensor1046                                         (1000, 1)     0.00B
Tensor1047                                         (1000, 1)     4.00K
Tensor1048                                         (1000, 1)     0.00B
Tensor1049                                         (1000, 1)     4.00K
Tensor1050                                         (1000, 1)     0.00B
Tensor1051                                         (1000, 1)     4.00K
Tensor1052                                         (1000, 1)     0.00B
Tensor1053                                         (1000, 1)     4.00K
Tensor1054                                         (1000, 1)     0.00B
Tensor1055                                         (1000, 1)     4.00K
Tensor1056                                         (1000, 1)     0.00B
Tensor1057                                         (1000, 1)     4.00K
Parameter1058                                     (256, 256)   256.00K
Parameter1059                                         (256,)     1.00K
Tensor1060                                        (256, 256)   256.00K
Tensor1061                                            (256,)     2.00K
Parameter1062                                       (256, 1)     1.00K
Parameter1063                                         (256,)     1.00K
Tensor1064                                          (256, 1)     1.00K
Tensor1065                                            (256,)     2.00K
Parameter1066                                     (256, 279)   279.00K
Parameter1067                                         (256,)     1.00K
Parameter1068                                       (2, 256)     2.00K
Parameter1069                                           (2,)   512.00B
Tensor1070                                          (2, 256)     2.00K
Tensor1071                                              (2,)   512.00B
Tensor1072                                              (1,)   512.00B
Tensor1073                                              (1,)   512.00B
Tensor1074                                              (1,)   512.00B
Tensor1075                                              (1,)   512.00B
Tensor1076                                              (1,)   512.00B
Tensor1077                                              (1,)   512.00B
Tensor1078                                              (1,)   512.00B
Tensor1079                                              (1,)   512.00B
Tensor1080                                              (1,)   512.00B
Tensor1081                                              (1,)   512.00B
Tensor1082                                              (1,)   512.00B
Tensor1083                                              (1,)   512.00B
Tensor1084                                              (1,)   512.00B
Tensor1085                                              (1,)   512.00B
Tensor1086                                              (1,)   512.00B
Tensor1087                                              (1,)   512.00B
Tensor1088                                              (1,)   512.00B
Tensor1089                                              (1,)   512.00B
Tensor1090                                              (1,)   512.00B
Tensor1091                                         (111709,)   436.50K
Tensor1092                                         (111709,)   436.50K
Parameter1093                                     (256, 256)   256.00K
Parameter1094                                         (256,)     1.00K
Tensor1095                                        (256, 256)   256.00K
Tensor1096                                            (256,)     2.00K
Tensor1097                                         (1000, 1)     4.00K
Parameter1098                                       (256, 1)     1.00K
Parameter1099                                         (256,)     1.00K
Tensor1100                                          (256, 1)     1.00K
Tensor1101                                            (256,)     2.00K
Parameter1102                                     (256, 279)   279.00K
Parameter1103                                         (256,)     1.00K
Parameter1104                                       (2, 256)     2.00K
Parameter1105                                           (2,)   512.00B
Tensor1106                                          (2, 256)     2.00K
Tensor1107                                              (2,)   512.00B
Parameter1108                                       (256, 1)     1.00K
Parameter1109                                         (256,)     1.00K
Tensor1110                                          (256, 1)     1.00K
Tensor1111                                            (256,)     2.00K
Parameter1112                                     (256, 279)   279.00K
Parameter1113                                         (256,)     1.00K
Parameter1114                                       (2, 256)     2.00K
Parameter1115                                           (2,)   512.00B
Tensor1116                                          (2, 256)     2.00K
Tensor1117                                              (2,)   512.00B
Parameter1118                                     (9975614,)    38.05M
Parameter1119                                         (893,)     3.50K
Tensor1120                                      (2, 9975614)   152.22M
Parameter1121                                         (893,)     3.50K
Parameter1122                                         (893,)     3.50K
Parameter1123                                       (56973,)   223.00K
Parameter1124                                         (638,)     2.50K
Tensor1125                                        (2, 56973)   890.50K
Parameter1126                                         (638,)     2.50K
Parameter1127                                         (638,)     2.50K
Parameter1128                                       (35600,)   139.50K
Parameter1129                                         (558,)     2.50K
Tensor1130                                        (2, 35600)   556.50K
Parameter1131                                         (558,)     2.50K
Parameter1132                                         (558,)     2.50K
Parameter1133                                       (15568,)    61.00K
Parameter1134                                         (279,)     1.50K
Tensor1135                                        (2, 15568)   243.50K
Parameter1136                                         (279,)     1.50K
Parameter1137                                         (279,)     1.50K
Parameter1138                                        (7784,)    30.50K
Parameter1139                                         (279,)     1.50K
Tensor1140                                         (2, 7784)   122.00K
Parameter1141                                         (8, 1)   512.00B
Parameter1142                                           (8,)   512.00B
Tensor1143                                            (8, 1)   512.00B
Parameter1144                                         (8, 8)   512.00B
Parameter1145                                           (8,)   512.00B
Tensor1146                                            (8, 8)   512.00B
Parameter1147                                         (2, 8)   512.00B
Parameter1148                                           (2,)   512.00B
Tensor1149                                            (2, 8)   512.00B
Parameter1150                                         (8, 1)   512.00B
Parameter1151                                           (8,)   512.00B
Tensor1152                                            (8, 1)   512.00B
Parameter1153                                         (8, 8)   512.00B
Parameter1154                                           (8,)   512.00B
Tensor1155                                            (8, 8)   512.00B
Parameter1156                                         (2, 8)   512.00B
Parameter1157                                           (2,)   512.00B
Tensor1158                                            (2, 8)   512.00B
Parameter1159                                         (8, 1)   512.00B
Parameter1160                                           (8,)   512.00B
Tensor1161                                            (8, 1)   512.00B
Parameter1162                                         (8, 8)   512.00B
Parameter1163                                           (8,)   512.00B
Tensor1164                                            (8, 8)   512.00B
Parameter1165                                         (2, 8)   512.00B
Parameter1166                                           (2,)   512.00B
Tensor1167                                            (2, 8)   512.00B
Parameter1168                                         (8, 1)   512.00B
Parameter1169                                           (8,)   512.00B
Tensor1170                                            (8, 1)   512.00B
Parameter1171                                         (8, 8)   512.00B
Parameter1172                                           (8,)   512.00B
Tensor1173                                            (8, 8)   512.00B
Parameter1174                                         (2, 8)   512.00B
Parameter1175                                           (2,)   512.00B
Tensor1176                                            (2, 8)   512.00B
Parameter1177                                         (8, 1)   512.00B
Parameter1178                                           (8,)   512.00B
Tensor1179                                            (8, 1)   512.00B
Parameter1180                                         (8, 8)   512.00B
Parameter1181                                           (8,)   512.00B
Tensor1182                                            (8, 8)   512.00B
Parameter1183                                         (2, 8)   512.00B
Parameter1184                                           (2,)   512.00B
Tensor1185                                            (2, 8)   512.00B
Tensor1186                                            (8, 1)   512.00B
Tensor1187                                            (8, 8)   512.00B
Tensor1188                                            (2, 8)   512.00B
Tensor1189                                            (8, 1)   512.00B
Tensor1190                                            (8, 8)   512.00B
Tensor1191                                            (2, 8)   512.00B
Tensor1192                                            (8, 1)   512.00B
Tensor1193                                            (8, 8)   512.00B
Tensor1194                                            (2, 8)   512.00B
Tensor1195                                            (8, 1)   512.00B
Tensor1196                                            (8, 8)   512.00B
Tensor1197                                            (2, 8)   512.00B
Tensor1198                                            (8, 1)   512.00B
Tensor1199                                            (8, 8)   512.00B
Tensor1200                                            (2, 8)   512.00B
Parameter1201                                     (256, 256)   256.00K
Parameter1202                                         (256,)     1.00K
Tensor1203                                        (256, 256)   256.00K
Tensor1204                                            (256,)     2.00K
Parameter1205                                     (256, 256)   256.00K
Parameter1206                                         (256,)     1.00K
Tensor1207                                        (256, 256)   256.00K
Tensor1208                                            (256,)     2.00K
Parameter1209                                     (256, 256)   256.00K
Parameter1210                                         (256,)     1.00K
Tensor1211                                        (256, 256)   256.00K
Tensor1212                                            (256,)     2.00K
Parameter1213                                     (256, 256)   256.00K
Parameter1214                                         (256,)     1.00K
Tensor1215                                        (256, 256)   256.00K
Tensor1216                                            (256,)     2.00K
Tensor1217                                        (1000000,)     3.81M
Tensor1218                                         (1600, 1)     6.50K
Tensor1219                                         (1600, 1)     6.50K
Tensor1220                                         (1600, 1)     6.50K
Tensor1221                                         (1600, 1)     6.50K
Tensor1222                                         (1600, 1)     6.50K
Tensor1223                                         (1600, 1)     6.50K
Tensor1224                                           (50, 1)   512.00B
Tensor1225                                           (50, 1)     0.00B
Tensor1226                                      (50, 111709)    21.31M
Tensor1227                                      (50, 111709)    21.31M
Tensor1228                                           (50, 1)   512.00B
Tensor1229                                         (1600, 1)     0.00B
Tensor1230                                         (1600, 1)     6.50K
Tensor1231                                         (1600, 1)     6.50K
Tensor1232                                         (1600, 1)     6.50K
Tensor1233                                         (1600, 1)     6.50K
Tensor1234                                         (1600, 1)     6.50K
Tensor1235                                         (1600, 1)     6.50K
Tensor1236                                         (1600, 1)     6.50K
Tensor1237                                         (1600, 1)     6.50K
Tensor1238                                         (1600, 1)     6.50K
Tensor1239                                         (1600, 1)     6.50K
Tensor1240                                         (1600, 1)     6.50K
Tensor1241                                              (1,)     0.00B
Parameter857.grad                                 (9975614,)     0.00B
Parameter858.grad                                   (56973,)     0.00B
Parameter859.grad                                   (35600,)     0.00B
Parameter860.grad                                   (15568,)     0.00B
Parameter861.grad                                    (7784,)     0.00B
Tensor1242                                          (256, 1)     1.00K
Tensor1243                                          (256, 1)     1.00K
Tensor1244                                            (256,)     1.00K
Tensor1245                                            (256,)     1.00K
Tensor1246                                        (256, 279)   279.00K
Tensor1247                                        (256, 279)   279.00K
Tensor1248                                            (256,)     1.00K
Tensor1249                                            (256,)     1.00K
Tensor1250                                        (256, 256)   256.00K
Tensor1251                                        (256, 256)   256.00K
Tensor1252                                            (256,)     1.00K
Tensor1253                                            (256,)     1.00K
Tensor1254                                        (256, 256)   256.00K
Tensor1255                                        (256, 256)   256.00K
Tensor1256                                            (256,)     1.00K
Tensor1257                                            (256,)     1.00K
Tensor1258                                          (2, 256)     2.00K
Tensor1259                                          (2, 256)     2.00K
Tensor1260                                              (2,)   512.00B
Tensor1261                                              (2,)   512.00B
Tensor1262                                          (256, 1)     1.00K
Tensor1263                                          (256, 1)     1.00K
Tensor1264                                            (256,)     1.00K
Tensor1265                                            (256,)     1.00K
Tensor1266                                        (256, 279)   279.00K
Tensor1267                                        (256, 279)   279.00K
Tensor1268                                            (256,)     1.00K
Tensor1269                                            (256,)     1.00K
Tensor1270                                        (256, 256)   256.00K
Tensor1271                                        (256, 256)   256.00K
Tensor1272                                            (256,)     1.00K
Tensor1273                                            (256,)     1.00K
Tensor1274                                        (256, 256)   256.00K
Tensor1275                                        (256, 256)   256.00K
Tensor1276                                            (256,)     1.00K
Tensor1277                                            (256,)     1.00K
Tensor1278                                          (2, 256)     2.00K
