Element type                                            Size  Used MEM
Parameter3830                                       (11170,)    44.00K
Parameter3831                                (64, 175, 1746)    74.60M
Parameter3832                                 (64, 175, 175)     7.48M
Parameter3833                                        (2234,)     9.00K
Parameter3834                                  (64, 35, 175)     1.50M
Parameter3835                                   (64, 35, 35)   306.50K
Parameter3836                                        (1117,)     4.50K
Parameter3837                                  (16, 70, 140)   612.50K
Parameter3838                                   (16, 70, 70)   306.50K
Parameter3839                                       (256, 1)     1.00K
Parameter3840                                         (256,)     1.00K
Tensor3841                                          (256, 1)     1.00K
Tensor3842                                            (256,)     2.00K
Parameter3843                                    (256, 1117)     1.09M
Parameter3844                                         (256,)     1.00K
Parameter3845                                       (2, 256)     2.00K
Parameter3846                                           (2,)   512.00B
Tensor3847                                          (2, 256)     2.00K
Tensor3848                                              (2,)   512.00B
Parameter3849                                       (256, 1)     1.00K
Parameter3850                                         (256,)     1.00K
Tensor3851                                          (256, 1)     1.00K
Tensor3852                                            (256,)     2.00K
Parameter3853                                    (256, 1117)     1.09M
Parameter3854                                         (256,)     1.00K
Parameter3855                                       (2, 256)     2.00K
Parameter3856                                           (2,)   512.00B
Tensor3857                                          (2, 256)     2.00K
Tensor3858                                              (2,)   512.00B
Parameter3859                                       (256, 1)     1.00K
Parameter3860                                         (256,)     1.00K
Tensor3861                                          (256, 1)     1.00K
Tensor3862                                            (256,)     2.00K
Parameter3863                                    (256, 1117)     1.09M
Parameter3864                                         (256,)     1.00K
Parameter3865                                       (2, 256)     2.00K
Parameter3866                                           (2,)   512.00B
Tensor3867                                          (2, 256)     2.00K
Tensor3868                                              (2,)   512.00B
Parameter3869                                     (256, 256)   256.00K
Parameter3870                                         (256,)     1.00K
Tensor3871                                        (256, 256)   256.00K
Tensor3872                                            (256,)     2.00K
Parameter3873                                     (256, 256)   256.00K
Parameter3874                                         (256,)     1.00K
Tensor3875                                        (256, 256)   256.00K
Tensor3876                                            (256,)     2.00K
Parameter3877                                     (256, 256)   256.00K
Parameter3878                                         (256,)     1.00K
Tensor3879                                        (256, 256)   256.00K
Tensor3880                                            (256,)     2.00K
Parameter3881                                     (256, 256)   256.00K
Parameter3882                                         (256,)     1.00K
Tensor3883                                        (256, 256)   256.00K
Tensor3884                                            (256,)     2.00K
Parameter3885                                     (256, 256)   256.00K
Parameter3886                                         (256,)     1.00K
Tensor3887                                        (256, 256)   256.00K
Tensor3888                                            (256,)     2.00K
Parameter3889                                     (256, 256)   256.00K
Parameter3890                                         (256,)     1.00K
Tensor3891                                        (256, 256)   256.00K
Tensor3892                                            (256,)     2.00K
Tensor3893                                              (1,)   512.00B
Parameter3894                                         (8, 1)   512.00B
Parameter3894.grad                                    (8, 1)     0.00B
Parameter3895                                           (8,)   512.00B
Parameter3895.grad                                      (8,)     0.00B
Parameter3896                                         (8, 8)   512.00B
Parameter3896.grad                                    (8, 8)     0.00B
Parameter3897                                           (8,)   512.00B
Parameter3897.grad                                      (8,)     0.00B
Tensor3898                                         (1600, 1)     6.50K
Tensor3899                                              (1,)   512.00B
Tensor3900                                              (1,)   512.00B
Tensor3901                                              (1,)   512.00B
Tensor3902                                              (1,)   512.00B
Tensor3903                                              (1,)   512.00B
Tensor3904                                              (1,)   512.00B
Tensor3905                                              (1,)   512.00B
Tensor3906                                              (1,)   512.00B
Tensor3907                                              (1,)   512.00B
Tensor3908                                              (1,)   512.00B
Tensor3909                                              (1,)   512.00B
Tensor3910                                              (1,)   512.00B
Tensor3911                                              (1,)   512.00B
Tensor3912                                              (1,)   512.00B
Tensor3913                                              (1,)   512.00B
Tensor3914                                              (1,)   512.00B
Tensor3915                                              (1,)   512.00B
Tensor3916                                              (1,)   512.00B
Tensor3917                                              (1,)   512.00B
Tensor3918                                         (111709,)   436.50K
Tensor3919                                         (111709,)   436.50K
Parameter3920                                         (8, 1)   512.00B
Parameter3920.grad                                    (8, 1)     0.00B
Parameter3921                                           (8,)   512.00B
Parameter3921.grad                                      (8,)     0.00B
Tensor3922                                            (8, 1)   512.00B
Parameter3923                                         (8, 8)   512.00B
Parameter3923.grad                                    (8, 8)     0.00B
Parameter3924                                           (8,)   512.00B
Parameter3924.grad                                      (8,)     0.00B
Tensor3925                                            (8, 8)   512.00B
Parameter3926                                         (2, 8)   512.00B
Parameter3926.grad                                    (2, 8)     0.00B
Parameter3927                                           (2,)   512.00B
Parameter3927.grad                                      (2,)     0.00B
Tensor3928                                            (2, 8)   512.00B
Parameter3929                                         (8, 1)   512.00B
Parameter3929.grad                                    (8, 1)     0.00B
Parameter3930                                           (8,)   512.00B
Parameter3930.grad                                      (8,)     0.00B
Tensor3931                                            (8, 1)   512.00B
Parameter3932                                         (8, 8)   512.00B
Parameter3932.grad                                    (8, 8)     0.00B
Parameter3933                                           (8,)   512.00B
Parameter3933.grad                                      (8,)     0.00B
Tensor3934                                            (8, 8)   512.00B
Parameter3935                                         (2, 8)   512.00B
Parameter3935.grad                                    (2, 8)     0.00B
Parameter3936                                           (2,)   512.00B
Parameter3936.grad                                      (2,)     0.00B
Tensor3937                                            (2, 8)   512.00B
Parameter3938                                         (8, 1)   512.00B
Parameter3938.grad                                    (8, 1)     0.00B
Parameter3939                                           (8,)   512.00B
Parameter3939.grad                                      (8,)     0.00B
Tensor3940                                            (8, 1)   512.00B
Parameter3941                                         (8, 8)   512.00B
Parameter3941.grad                                    (8, 8)     0.00B
Parameter3942                                           (8,)   512.00B
Parameter3942.grad                                      (8,)     0.00B
Tensor3943                                            (8, 8)   512.00B
Parameter3944                                         (2, 8)   512.00B
Parameter3944.grad                                    (2, 8)     0.00B
Parameter3945                                           (2,)   512.00B
Parameter3945.grad                                      (2,)     0.00B
Tensor3946                                            (2, 8)   512.00B
Parameter3947                                         (8, 1)   512.00B
Parameter3947.grad                                    (8, 1)     0.00B
Parameter3948                                           (8,)   512.00B
Parameter3948.grad                                      (8,)     0.00B
Tensor3949                                            (8, 1)   512.00B
Parameter3950                                         (8, 8)   512.00B
Parameter3950.grad                                    (8, 8)     0.00B
Parameter3951                                           (8,)   512.00B
Parameter3951.grad                                      (8,)     0.00B
Tensor3952                                            (8, 8)   512.00B
Parameter3953                                         (2, 8)   512.00B
Parameter3953.grad                                    (2, 8)     0.00B
Parameter3954                                           (2,)   512.00B
Parameter3954.grad                                      (2,)     0.00B
Tensor3955                                            (2, 8)   512.00B
Parameter3956                                         (8, 1)   512.00B
Parameter3956.grad                                    (8, 1)     0.00B
Parameter3957                                           (8,)   512.00B
Parameter3957.grad                                      (8,)     0.00B
Tensor3958                                            (8, 1)   512.00B
Parameter3959                                         (8, 8)   512.00B
Parameter3959.grad                                    (8, 8)     0.00B
Parameter3960                                           (8,)   512.00B
Parameter3960.grad                                      (8,)     0.00B
Tensor3961                                            (8, 8)   512.00B
Parameter3962                                         (2, 8)   512.00B
Parameter3962.grad                                    (2, 8)     0.00B
Parameter3963                                           (2,)   512.00B
Parameter3963.grad                                      (2,)     0.00B
Tensor3964                                            (2, 8)   512.00B
Tensor3965                                              (1,)   512.00B
Tensor3966                                              (1,)   512.00B
Tensor3967                                              (1,)   512.00B
Tensor3968                                              (1,)   512.00B
Tensor3969                                              (1,)   512.00B
Parameter3970                                       (11170,)    44.00K
Parameter3971                                (64, 175, 1746)    74.60M
Parameter3972                                 (64, 175, 175)     7.48M
Parameter3973                                        (2234,)     9.00K
Parameter3974                                  (64, 35, 175)     1.50M
Parameter3975                                   (64, 35, 35)   306.50K
Parameter3976                                        (1117,)     4.50K
Parameter3977                                  (16, 70, 140)   612.50K
Parameter3978                                   (16, 70, 70)   306.50K
Parameter3979                                       (256, 1)     1.00K
Parameter3980                                         (256,)     1.00K
Tensor3981                                          (256, 1)     1.00K
Tensor3982                                            (256,)     2.00K
Parameter3983                                    (256, 1117)     1.09M
Parameter3984                                         (256,)     1.00K
Parameter3985                                       (2, 256)     2.00K
Parameter3986                                           (2,)   512.00B
Tensor3987                                          (2, 256)     2.00K
Tensor3988                                              (2,)   512.00B
Parameter3989                                       (256, 1)     1.00K
Parameter3990                                         (256,)     1.00K
Tensor3991                                          (256, 1)     1.00K
Tensor3992                                            (256,)     2.00K
Parameter3993                                    (256, 1117)     1.09M
Parameter3994                                         (256,)     1.00K
Parameter3995                                       (2, 256)     2.00K
Parameter3996                                           (2,)   512.00B
Tensor3997                                          (2, 256)     2.00K
Tensor3998                                              (2,)   512.00B
Parameter3999                                       (256, 1)     1.00K
Parameter4000                                         (256,)     1.00K
Tensor4001                                          (256, 1)     1.00K
Tensor4002                                            (256,)     2.00K
Parameter4003                                    (256, 1117)     1.09M
Parameter4004                                         (256,)     1.00K
Parameter4005                                       (2, 256)     2.00K
Parameter4006                                           (2,)   512.00B
Tensor4007                                          (2, 256)     2.00K
Tensor4008                                              (2,)   512.00B
Parameter4009                                     (256, 256)   256.00K
Parameter4010                                         (256,)     1.00K
Tensor4011                                        (256, 256)   256.00K
Tensor4012                                            (256,)     2.00K
Parameter4013                                     (256, 256)   256.00K
Parameter4014                                         (256,)     1.00K
Tensor4015                                        (256, 256)   256.00K
Tensor4016                                            (256,)     2.00K
Parameter4017                                     (256, 256)   256.00K
Parameter4018                                         (256,)     1.00K
Tensor4019                                        (256, 256)   256.00K
Tensor4020                                            (256,)     2.00K
Parameter4021                                     (256, 256)   256.00K
Parameter4022                                         (256,)     1.00K
Tensor4023                                        (256, 256)   256.00K
Tensor4024                                            (256,)     2.00K
Parameter4025                                     (256, 256)   256.00K
Parameter4026                                         (256,)     1.00K
Tensor4027                                        (256, 256)   256.00K
Tensor4028                                            (256,)     2.00K
Parameter4029                                     (256, 256)   256.00K
Parameter4030                                         (256,)     1.00K
Tensor4031                                        (256, 256)   256.00K
Tensor4032                                            (256,)     2.00K
Parameter4033                                         (8, 1)   512.00B
Parameter4033.grad                                    (8, 1)     0.00B
Parameter4034                                           (8,)   512.00B
Parameter4034.grad                                      (8,)     0.00B
Parameter4035                                         (8, 8)   512.00B
Parameter4035.grad                                    (8, 8)     0.00B
Parameter4036                                           (8,)   512.00B
Parameter4036.grad                                      (8,)     0.00B
Parameter4037                                         (2, 8)   512.00B
Parameter4037.grad                                    (2, 8)     0.00B
Parameter4038                                           (2,)   512.00B
Parameter4038.grad                                      (2,)     0.00B
Parameter4039                                         (8, 1)   512.00B
Parameter4039.grad                                    (8, 1)     0.00B
Parameter4040                                           (8,)   512.00B
Parameter4040.grad                                      (8,)     0.00B
Parameter4041                                         (8, 8)   512.00B
Parameter4041.grad                                    (8, 8)     0.00B
Parameter4042                                           (8,)   512.00B
Parameter4042.grad                                      (8,)     0.00B
Parameter4043                                         (2, 8)   512.00B
Parameter4043.grad                                    (2, 8)     0.00B
Parameter4044                                           (2,)   512.00B
Parameter4044.grad                                      (2,)     0.00B
Parameter4045                                         (8, 1)   512.00B
Parameter4045.grad                                    (8, 1)     0.00B
Parameter4046                                           (8,)   512.00B
Parameter4046.grad                                      (8,)     0.00B
Parameter4047                                         (8, 8)   512.00B
Parameter4047.grad                                    (8, 8)     0.00B
Parameter4048                                           (8,)   512.00B
Parameter4048.grad                                      (8,)     0.00B
Parameter4049                                         (2, 8)   512.00B
Parameter4049.grad                                    (2, 8)     0.00B
Parameter4050                                           (2,)   512.00B
Parameter4050.grad                                      (2,)     0.00B
Parameter4051                                         (8, 1)   512.00B
Parameter4051.grad                                    (8, 1)     0.00B
Parameter4052                                           (8,)   512.00B
Parameter4052.grad                                      (8,)     0.00B
Parameter4053                                         (8, 8)   512.00B
Parameter4053.grad                                    (8, 8)     0.00B
Parameter4054                                           (8,)   512.00B
Parameter4054.grad                                      (8,)     0.00B
Parameter4055                                         (2, 8)   512.00B
Parameter4055.grad                                    (2, 8)     0.00B
Parameter4056                                           (2,)   512.00B
Parameter4056.grad                                      (2,)     0.00B
Parameter4057                                         (8, 1)   512.00B
Parameter4057.grad                                    (8, 1)     0.00B
Parameter4058                                           (8,)   512.00B
Parameter4058.grad                                      (8,)     0.00B
Parameter4059                                         (8, 8)   512.00B
Parameter4059.grad                                    (8, 8)     0.00B
Parameter4060                                           (8,)   512.00B
Parameter4060.grad                                      (8,)     0.00B
Parameter4061                                         (2, 8)   512.00B
Parameter4061.grad                                    (2, 8)     0.00B
Parameter4062                                           (2,)   512.00B
Parameter4062.grad                                      (2,)     0.00B
Tensor4063                                         (1600, 1)     6.50K
Tensor4064                                         (1600, 1)     6.50K
Tensor4065                                         (1600, 1)     6.50K
Tensor4066                                         (1600, 1)     6.50K
Tensor4067                                         (1600, 1)     6.50K
Tensor4068                                              (1,)   512.00B
Tensor4069                                              (1,)   512.00B
Tensor4070                                              (1,)   512.00B
Tensor4071                                              (1,)   512.00B
Tensor4072                                              (1,)   512.00B
Tensor4073                                              (1,)   512.00B
Tensor4074                                              (1,)   512.00B
Tensor4075                                              (1,)   512.00B
Tensor4076                                         (1600, 1)     6.50K
Tensor4077                                         (1600, 1)     6.50K
Tensor4078                                         (1600, 1)     6.50K
Tensor4079                                              (1,)   512.00B
Tensor4080                                              (1,)   512.00B
Tensor4081                                              (1,)   512.00B
Tensor4082                                              (1,)   512.00B
Tensor4083                                         (1600, 1)     6.50K
Tensor4084                                         (1600, 1)     6.50K
Tensor4085                                         (1600, 1)     6.50K
Tensor4086                                         (1600, 1)     6.50K
Tensor4087                                         (1600, 1)     6.50K
Tensor4088                                              (1,)   512.00B
Tensor4089                                              (1,)   512.00B
Tensor4090                                              (1,)   512.00B
Tensor4091                                              (1,)   512.00B
Tensor4092                                              (1,)   512.00B
Tensor4093                                              (1,)   512.00B
Tensor4094                                              (1,)   512.00B
Tensor4095                                              (1,)   512.00B
Tensor4096                                         (1600, 1)     6.50K
Tensor4097                                         (1600, 1)     6.50K
Tensor4098                                         (1600, 1)     6.50K
Tensor4099                                         (1600, 1)     6.50K
Tensor4100                                         (1600, 1)     6.50K
Tensor4101                                         (1600, 1)     6.50K
Tensor4102                                              (1,)   512.00B
Tensor4103                                              (1,)   512.00B
Tensor4104                                              (1,)   512.00B
Tensor4105                                              (1,)   512.00B
Tensor4106                                              (1,)   512.00B
Tensor4107                                              (1,)   512.00B
Tensor4108                                              (1,)   512.00B
Tensor4109                                              (1,)   512.00B
Tensor4110                                         (1600, 1)     6.50K
Tensor4111                                         (1600, 1)     6.50K
Tensor4112                                         (1600, 1)     6.50K
Tensor4113                                         (1600, 1)     6.50K
Tensor4114                                         (1600, 1)     6.50K
Tensor4115                                         (1600, 1)     6.50K
Tensor4116                                         (1600, 1)     6.50K
Tensor4117                                         (1600, 1)     6.50K
Tensor4118                                         (1600, 1)     6.50K
Tensor4119                                         (1600, 1)     6.50K
Tensor4120                                         (1600, 1)     0.00B
Tensor4121                                         (1600, 1)     6.50K
Tensor4122                                         (1600, 1)     6.50K
Tensor4123                                         (1600, 1)     6.50K
Tensor4124                                         (1600, 1)     6.50K
Tensor4125                                         (1600, 1)     6.50K
Tensor4126                                         (1600, 1)     6.50K
Tensor4127                                         (1600, 1)     6.50K
Tensor4128                                         (1600, 1)     6.50K
Tensor4129                                         (1600, 1)     6.50K
Tensor4130                                         (1600, 1)     6.50K
Tensor4131                                         (1600, 1)     6.50K
Tensor4132                                         (1600, 1)     6.50K
Tensor4133                                         (1600, 1)     6.50K
Tensor4134                                         (1600, 1)     6.50K
Tensor4135                                         (1600, 1)     6.50K
Tensor4136                                         (1600, 1)     0.00B
Tensor4137                                         (1600, 1)     6.50K
Tensor4138                                         (1600, 1)     6.50K
Tensor4139                                         (1600, 1)     6.50K
Tensor4140                                         (1600, 1)     6.50K
Tensor4141                                         (1600, 1)     6.50K
Tensor4142                                         (1600, 1)     6.50K
Tensor4143                                         (1600, 1)     6.50K
Tensor4144                                         (1600, 1)     6.50K
Tensor4145                                         (1600, 1)     6.50K
Tensor4146                                         (1600, 1)     6.50K
Tensor4147                                         (1600, 1)     6.50K
Tensor4148                                         (1600, 1)     0.00B
Tensor4149                                              (1,)   512.00B
Tensor4150                                              (1,)   512.00B
Tensor4151                                              (1,)   512.00B
Tensor4152                                              (1,)   512.00B
Tensor4153                                              (1,)   512.00B
Tensor4154                                              (1,)   512.00B
Tensor4155                                              (1,)   512.00B
Tensor4156                                              (1,)   512.00B
Tensor4157                                              (1,)   512.00B
Tensor4158                                              (1,)   512.00B
Tensor4159                                              (1,)   512.00B
Tensor4160                                              (1,)   512.00B
Tensor4161                                              (1,)   512.00B
Tensor4162                                              (1,)   512.00B
Tensor4163                                              (1,)   512.00B
Tensor4164                                              (1,)   512.00B
Tensor4165                                              (1,)   512.00B
Tensor4166                                              (1,)   512.00B
Tensor4167                                              (1,)   512.00B
Tensor4168                                              (1,)   512.00B
Tensor4169                                              (1,)   512.00B
Tensor4170                                              (1,)   512.00B
Tensor4171                                              (1,)   512.00B
Tensor4172                                              (1,)   512.00B
Tensor4173                                              (1,)   512.00B
Tensor4174                                              (1,)   512.00B
Tensor4175                                              (1,)   512.00B
Tensor4176                                              (1,)   512.00B
Tensor4177                                              (1,)   512.00B
Tensor4178                                              (1,)   512.00B
Tensor4179                                              (1,)   512.00B
Tensor4180                                              (1,)   512.00B
Tensor4181                                              (1,)   512.00B
Tensor4182                                              (1,)   512.00B
Tensor4183                                         (1000, 1)     4.00K
Tensor4184                                              (1,)   512.00B
Tensor4185                                              (1,)   512.00B
Tensor4186                                         (1000, 1)     4.00K
Tensor4187                                              (1,)   512.00B
Tensor4188                                              (1,)   512.00B
Tensor4189                                         (1000, 1)     4.00K
Tensor4190                                              (1,)   512.00B
Tensor4191                                              (1,)   512.00B
Tensor4192                                         (1000, 1)     4.00K
Tensor4193                                              (1,)   512.00B
Tensor4194                                              (1,)   512.00B
Tensor4195                                         (1000, 1)     4.00K
Tensor4196                                         (1600, 1)     6.50K
Tensor4197                                              (1,)   512.00B
Tensor4198                                         (1000, 1)     4.00K
Tensor4199                                              (1,)   512.00B
Tensor4200                                              (1,)   512.00B
Tensor4201                                         (1000, 1)     4.00K
Tensor4202                                              (1,)   512.00B
Tensor4203                                              (1,)   512.00B
Tensor4204                                         (1000, 1)     4.00K
Tensor4205                                              (1,)   512.00B
Tensor4206                                              (1,)   512.00B
Tensor4207                                         (1000, 1)     4.00K
Tensor4208                                              (1,)   512.00B
Tensor4209                                              (1,)   512.00B
Tensor4210                                         (1000, 1)     4.00K
Tensor4211                                              (1,)   512.00B
Tensor4212                                         (1000, 1)     4.00K
Tensor4213                                              (1,)   512.00B
Tensor4214                                              (1,)   512.00B
Tensor4215                                         (1000, 1)     4.00K
Tensor4216                                              (1,)   512.00B
Tensor4217                                              (1,)   512.00B
Tensor4218                                         (1000, 1)     4.00K
Tensor4219                                              (1,)   512.00B
Tensor4220                                              (1,)   512.00B
Tensor4221                                         (1000, 1)     4.00K
Tensor4222                                              (1,)   512.00B
Tensor4223                                              (1,)   512.00B
Tensor4224                                         (1000, 1)     4.00K
Tensor4225                                         (1600, 1)     6.50K
Tensor4226                                              (1,)   512.00B
Tensor4227                                         (1000, 1)     4.00K
Tensor4228                                              (1,)   512.00B
Tensor4229                                              (1,)   512.00B
Tensor4230                                         (1000, 1)     4.00K
Tensor4231                                              (1,)   512.00B
Tensor4232                                              (1,)   512.00B
Tensor4233                                         (1000, 1)     4.00K
Tensor4234                                              (1,)   512.00B
Tensor4235                                              (1,)   512.00B
Tensor4236                                         (1000, 1)     4.00K
Tensor4237                                              (1,)   512.00B
Tensor4238                                              (1,)   512.00B
Tensor4239                                         (1000, 1)     4.00K
Tensor4240                                         (1000, 1)     4.00K
Tensor4241                                              (1,)   512.00B
Tensor4242                                              (1,)   512.00B
Tensor4243                                         (1000, 1)     4.00K
Tensor4244                                              (1,)   512.00B
Tensor4245                                              (1,)   512.00B
Tensor4246                                         (1000, 1)     4.00K
Tensor4247                                              (1,)   512.00B
Tensor4248                                              (1,)   512.00B
Tensor4249                                         (1000, 1)     4.00K
Tensor4250                                              (1,)   512.00B
Tensor4251                                              (1,)   512.00B
Tensor4252                                         (1000, 1)     4.00K
Tensor4253                                         (1000, 1)     4.00K
Tensor4254                                              (1,)   512.00B
Tensor4255                                              (1,)   512.00B
Tensor4256                                         (1000, 1)     4.00K
Tensor4257                                              (1,)   512.00B
Tensor4258                                              (1,)   512.00B
Tensor4259                                         (1000, 1)     4.00K
Tensor4260                                              (1,)   512.00B
Tensor4261                                              (1,)   512.00B
Tensor4262                                         (1000, 1)     4.00K
Tensor4263                                              (1,)   512.00B
Tensor4264                                              (1,)   512.00B
Tensor4265                                         (1000, 1)     4.00K
Tensor4266                                         (1000, 1)     4.00K
Tensor4267                                              (1,)   512.00B
Tensor4268                                              (1,)   512.00B
Tensor4269                                         (1000, 1)     4.00K
Tensor4270                                              (1,)   512.00B
Tensor4271                                              (1,)   512.00B
Tensor4272                                         (1000, 1)     4.00K
Tensor4273                                              (1,)   512.00B
Tensor4274                                              (1,)   512.00B
Tensor4275                                         (1000, 1)     4.00K
Tensor4276                                              (1,)   512.00B
Tensor4277                                              (1,)   512.00B
Tensor4278                                         (1000, 1)     4.00K
Tensor4279                                              (1,)   512.00B
Tensor4280                                         (1000, 1)     4.00K
Tensor4281                                              (1,)   512.00B
Tensor4282                                              (1,)   512.00B
Tensor4283                                         (1000, 1)     4.00K
Tensor4284                                              (1,)   512.00B
Tensor4285                                              (1,)   512.00B
Tensor4286                                         (1000, 1)     4.00K
Tensor4287                                              (1,)   512.00B
Tensor4288                                              (1,)   512.00B
Tensor4289                                         (1000, 1)     4.00K
Tensor4290                                              (1,)   512.00B
Tensor4291                                              (1,)   512.00B
Tensor4292                                         (1000, 1)     4.00K
Tensor4293                                         (1000, 1)     4.00K
Tensor4294                                              (1,)   512.00B
Tensor4295                                              (1,)   512.00B
Tensor4296                                         (1000, 1)     4.00K
Tensor4297                                              (1,)   512.00B
Tensor4298                                              (1,)   512.00B
Tensor4299                                         (1000, 1)     4.00K
Tensor4300                                              (1,)   512.00B
Tensor4301                                              (1,)   512.00B
Tensor4302                                         (1000, 1)     4.00K
Tensor4303                                              (1,)   512.00B
Tensor4304                                              (1,)   512.00B
Tensor4305                                         (1000, 1)     4.00K
Tensor4306                                              (1,)   512.00B
Tensor4307                                         (1000, 1)     4.00K
Tensor4308                                              (1,)   512.00B
Tensor4309                                              (1,)   512.00B
Tensor4310                                         (1000, 1)     4.00K
Tensor4311                                              (1,)   512.00B
Tensor4312                                              (1,)   512.00B
Tensor4313                                         (1000, 1)     4.00K
Tensor4314                                              (1,)   512.00B
Tensor4315                                              (1,)   512.00B
Tensor4316                                         (1000, 1)     4.00K
Tensor4317                                              (1,)   512.00B
Tensor4318                                              (1,)   512.00B
Tensor4319                                         (1000, 1)     4.00K
Tensor4320                                              (1,)   512.00B
Tensor4321                                         (1000, 1)     4.00K
Tensor4322                                              (1,)   512.00B
Tensor4323                                              (1,)   512.00B
Tensor4324                                         (1000, 1)     4.00K
Tensor4325                                              (1,)   512.00B
Tensor4326                                              (1,)   512.00B
Tensor4327                                         (1000, 1)     4.00K
Tensor4328                                              (1,)   512.00B
Tensor4329                                              (1,)   512.00B
Tensor4330                                         (1000, 1)     4.00K
Tensor4331                                              (1,)   512.00B
Tensor4332                                              (1,)   512.00B
Tensor4333                                         (1000, 1)     4.00K
Tensor4334                                              (1,)   512.00B
Tensor4335                                         (1000, 1)     4.00K
Tensor4336                                              (1,)   512.00B
Tensor4337                                              (1,)   512.00B
Tensor4338                                         (1000, 1)     4.00K
Tensor4339                                              (1,)   512.00B
Tensor4340                                              (1,)   512.00B
Tensor4341                                         (1000, 1)     4.00K
Tensor4342                                              (1,)   512.00B
Tensor4343                                              (1,)   512.00B
Tensor4344                                         (1000, 1)     4.00K
Tensor4345                                              (1,)   512.00B
Tensor4346                                              (1,)   512.00B
Tensor4347                                         (1000, 1)     4.00K
Tensor4348                                              (1,)   512.00B
Tensor4349                                         (1000, 1)     4.00K
Tensor4350                                              (1,)   512.00B
Tensor4351                                              (1,)   512.00B
Tensor4352                                         (1000, 1)     4.00K
Tensor4353                                              (1,)   512.00B
Tensor4354                                              (1,)   512.00B
Tensor4355                                         (1000, 1)     4.00K
Tensor4356                                              (1,)   512.00B
Tensor4357                                              (1,)   512.00B
Tensor4358                                         (1000, 1)     4.00K
Tensor4359                                              (1,)   512.00B
Tensor4360                                              (1,)   512.00B
Tensor4361                                         (1000, 1)     4.00K
Tensor4362                                         (1600, 1)     6.50K
Tensor4363                                              (1,)   512.00B
Tensor4364                                         (1000, 1)     4.00K
Tensor4365                                         (1000, 1)     4.00K
Tensor4366                                         (1000, 1)     4.00K
Tensor4367                                         (1000, 1)     0.00B
Tensor4368                                         (1000, 1)     4.00K
Tensor4369                                         (1000, 1)     0.00B
Tensor4370                                         (1000, 1)     4.00K
Tensor4371                                         (1000, 1)     0.00B
Tensor4372                                         (1000, 1)     4.00K
Tensor4373                                         (1000, 1)     0.00B
Tensor4374                                         (1000, 1)     4.00K
Tensor4375                                         (1000, 1)     0.00B
Tensor4376                                         (1000, 1)     4.00K
Tensor4377                                         (1000, 1)     0.00B
Tensor4378                                         (1000, 1)     4.00K
Tensor4379                                         (1000, 1)     0.00B
Tensor4380                                         (1000, 1)     4.00K
Tensor4381                                         (1000, 1)     0.00B
Tensor4382                                         (1000, 1)     4.00K
Tensor4383                                              (1,)   512.00B
Tensor4384                                              (1,)   512.00B
Tensor4385                                         (1000, 1)     4.00K
Tensor4386                                         (1000, 1)     4.00K
Tensor4387                                         (1000, 1)     4.00K
Tensor4388                                         (1000, 1)     0.00B
Tensor4389                                         (1000, 1)     4.00K
Tensor4390                                         (1000, 1)     0.00B
Tensor4391                                         (1000, 1)     4.00K
Tensor4392                                         (1000, 1)     0.00B
Tensor4393                                         (1000, 1)     4.00K
Tensor4394                                         (1000, 1)     0.00B
Tensor4395                                         (1000, 1)     4.00K
Tensor4396                                         (1000, 1)     0.00B
Tensor4397                                         (1000, 1)     4.00K
Tensor4398                                         (1000, 1)     0.00B
Tensor4399                                         (1000, 1)     4.00K
