Element type                                            Size  Used MEM
Tensor1979                                         (1600, 1)     6.50K
Tensor1980                                         (1600, 1)     6.50K
Tensor1981                                         (1600, 1)     6.50K
Tensor1982                                         (1600, 1)     6.50K
Tensor1983                                              (1,)   512.00B
Tensor1984                                              (1,)   512.00B
Tensor1985                                              (1,)   512.00B
Tensor1986                                              (1,)   512.00B
Tensor1987                                       (1, 111709)     0.00B
Tensor1988                                            (8, 1)   512.00B
Tensor1989                                              (8,)   512.00B
Tensor1990                                            (8, 8)   512.00B
Tensor1991                                              (8,)   512.00B
Tensor1992                                            (2, 8)   512.00B
Tensor1993                                              (2,)   512.00B
Tensor1994                                            (8, 1)   512.00B
Tensor1995                                              (8,)   512.00B
Tensor1996                                            (8, 8)   512.00B
Tensor1997                                              (8,)   512.00B
Tensor1998                                            (2, 8)   512.00B
Tensor1999                                              (2,)   512.00B
Tensor2000                                            (8, 1)   512.00B
Tensor2001                                              (8,)   512.00B
Tensor2002                                            (8, 8)   512.00B
Tensor2003                                              (8,)   512.00B
Tensor2004                                            (2, 8)   512.00B
Tensor2005                                              (2,)   512.00B
Tensor2006                                            (8, 1)   512.00B
Tensor2007                                              (8,)   512.00B
Tensor2008                                            (8, 8)   512.00B
Tensor2009                                              (8,)   512.00B
Tensor2010                                            (2, 8)   512.00B
Tensor2011                                              (2,)   512.00B
Tensor2012                                            (8, 1)   512.00B
Tensor2013                                              (8,)   512.00B
Tensor2014                                            (8, 8)   512.00B
Tensor2015                                              (8,)   512.00B
Tensor2016                                            (2, 8)   512.00B
Tensor2017                                              (2,)   512.00B
Parameter2018                                         (8, 1)   512.00B
Parameter2018.grad                                    (8, 1)     0.00B
Parameter2019                                           (8,)   512.00B
Parameter2019.grad                                      (8,)     0.00B
Parameter2020                                         (8, 8)   512.00B
Parameter2020.grad                                    (8, 8)     0.00B
Parameter2021                                           (8,)   512.00B
Parameter2021.grad                                      (8,)     0.00B
Parameter2022                                         (2, 8)   512.00B
Parameter2022.grad                                    (2, 8)     0.00B
Parameter2023                                           (2,)   512.00B
Parameter2023.grad                                      (2,)     0.00B
Parameter2024                                         (8, 1)   512.00B
Parameter2024.grad                                    (8, 1)     0.00B
Parameter2025                                           (8,)   512.00B
Parameter2025.grad                                      (8,)     0.00B
Parameter2026                                         (8, 8)   512.00B
Parameter2026.grad                                    (8, 8)     0.00B
Parameter2027                                           (8,)   512.00B
Parameter2027.grad                                      (8,)     0.00B
Parameter2028                                         (2, 8)   512.00B
Parameter2028.grad                                    (2, 8)     0.00B
Parameter2029                                           (2,)   512.00B
Parameter2029.grad                                      (2,)     0.00B
Tensor2030                                              (1,)   512.00B
Tensor2031                                              (1,)   512.00B
Tensor2032                                              (1,)   512.00B
Tensor2033                                              (1,)   512.00B
Tensor2034                                              (1,)   512.00B
Tensor2035                                              (1,)   512.00B
Tensor2036                                              (1,)   512.00B
Tensor2037                                              (1,)   512.00B
Tensor2038                                            (8, 1)   512.00B
Tensor2039                                            (8, 8)   512.00B
Tensor2040                                            (2, 8)   512.00B
Tensor2041                                            (8, 1)   512.00B
Tensor2042                                            (8, 8)   512.00B
Tensor2043                                            (2, 8)   512.00B
Parameter2044                                         (8, 1)   512.00B
Parameter2044.grad                                    (8, 1)     0.00B
Parameter2045                                           (8,)   512.00B
Parameter2045.grad                                      (8,)     0.00B
Parameter2046                                         (8, 8)   512.00B
Parameter2046.grad                                    (8, 8)     0.00B
Parameter2047                                           (8,)   512.00B
Parameter2047.grad                                      (8,)     0.00B
Parameter2048                                         (2, 8)   512.00B
Parameter2048.grad                                    (2, 8)     0.00B
Parameter2049                                           (2,)   512.00B
Parameter2049.grad                                      (2,)     0.00B
Parameter2050                                         (8, 1)   512.00B
Parameter2050.grad                                    (8, 1)     0.00B
Parameter2051                                           (8,)   512.00B
Parameter2051.grad                                      (8,)     0.00B
Parameter2052                                         (8, 8)   512.00B
Parameter2052.grad                                    (8, 8)     0.00B
Parameter2053                                           (8,)   512.00B
Parameter2053.grad                                      (8,)     0.00B
Parameter2054                                         (2, 8)   512.00B
Parameter2054.grad                                    (2, 8)     0.00B
Parameter2055                                           (2,)   512.00B
Parameter2055.grad                                      (2,)     0.00B
Parameter2056                                         (8, 1)   512.00B
Parameter2056.grad                                    (8, 1)     0.00B
Parameter2057                                           (8,)   512.00B
Parameter2057.grad                                      (8,)     0.00B
Parameter2058                                         (8, 8)   512.00B
Parameter2058.grad                                    (8, 8)     0.00B
Parameter2059                                           (8,)   512.00B
Parameter2059.grad                                      (8,)     0.00B
Parameter2060                                         (2, 8)   512.00B
Parameter2060.grad                                    (2, 8)     0.00B
Parameter2061                                           (2,)   512.00B
Parameter2061.grad                                      (2,)     0.00B
Tensor2062                                              (1,)   512.00B
Tensor2063                                              (1,)   512.00B
Tensor2064                                            (2, 8)   512.00B
Tensor2065                                            (8, 8)   512.00B
Tensor2066                                            (8, 1)   512.00B
Tensor2067                                              (1,)   512.00B
Tensor2068                                              (1,)   512.00B
Tensor2069                                              (1,)   512.00B
Tensor2070                                            (2, 8)   512.00B
Tensor2071                                            (8, 8)   512.00B
Tensor2072                                            (8, 1)   512.00B
Tensor2073                                              (1,)   512.00B
Tensor2074                                              (1,)   512.00B
Tensor2075                                              (1,)   512.00B
Tensor2076                                            (2, 8)   512.00B
Tensor2077                                         (1000, 1)     4.00K
Tensor2078                                         (1000, 1)     4.00K
Tensor2079                                         (1000, 1)     0.00B
Tensor2080                                         (1000, 1)     4.00K
Tensor2081                                         (1000, 1)     0.00B
Tensor2082                                         (1000, 1)     4.00K
Tensor2083                                         (1000, 1)     0.00B
Tensor2084                                         (1000, 1)     4.00K
Tensor2085                                         (1000, 1)     0.00B
Tensor2086                                         (1000, 1)     4.00K
Tensor2087                                         (1000, 1)     0.00B
Tensor2088                                         (1000, 1)     4.00K
Tensor2089                                         (1000, 1)     0.00B
Tensor2090                                         (1000, 1)     4.00K
Tensor2091                                         (1000, 1)     0.00B
Tensor2092                                            (8, 8)   512.00B
Tensor2093                                            (8, 1)   512.00B
Tensor2094                                              (1,)   512.00B
Tensor2095                                         (1000, 1)     4.00K
Tensor2096                                         (1000, 1)     4.00K
Tensor2097                                         (1000, 1)     4.00K
Tensor2098                                         (1000, 1)     4.00K
Tensor2099                                         (1000, 1)     4.00K
Tensor2100                                         (1000, 1)     0.00B
Tensor2101                                         (1000, 1)     4.00K
Parameter2102                                   (16, 70, 70)   306.50K
Parameter2103                                  (16, 70, 140)   612.50K
Parameter2104                                        (1117,)     4.50K
Parameter2105                                   (64, 35, 35)   306.50K
Parameter2106                                  (64, 35, 175)     1.50M
Parameter2107                                        (2234,)     9.00K
Parameter2108                                 (64, 175, 175)     7.48M
Parameter2109                                (64, 175, 1746)    74.60M
Parameter2110                                       (11170,)    44.00K
Tensor2111                                         (111709,)   436.50K
Tensor2112                                         (111709,)   436.50K
Tensor2113                                              (1,)   512.00B
Tensor2114                                              (1,)   512.00B
Tensor2115                                              (2,)   512.00B
Tensor2116                                          (2, 256)     2.00K
Parameter2117                                           (2,)   512.00B
Parameter2118                                       (2, 256)     2.00K
Tensor2119                                            (256,)     2.00K
Tensor2120                                        (256, 256)   256.00K
Parameter2121                                         (256,)     1.00K
Parameter2122                                     (256, 256)   256.00K
Tensor2123                                            (256,)     2.00K
Tensor2124                                        (256, 256)   256.00K
Parameter2125                                         (256,)     1.00K
Parameter2126                                     (256, 256)   256.00K
Parameter2127                                         (256,)     1.00K
Parameter2128                                    (256, 1117)     1.09M
Tensor2129                                            (256,)     2.00K
Tensor2130                                          (256, 1)     1.00K
Parameter2131                                         (256,)     1.00K
Parameter2132                                       (256, 1)     1.00K
Tensor2133                                         (1000, 1)     4.00K
Tensor2134                                         (1000, 1)     4.00K
Tensor2135                                              (1,)   512.00B
Tensor2136                                              (2,)   512.00B
Tensor2137                                          (2, 256)     2.00K
Parameter2138                                           (2,)   512.00B
Parameter2139                                       (2, 256)     2.00K
Tensor2140                                            (256,)     2.00K
Tensor2141                                        (256, 256)   256.00K
Parameter2142                                         (256,)     1.00K
Parameter2143                                     (256, 256)   256.00K
Tensor2144                                            (256,)     2.00K
Tensor2145                                        (256, 256)   256.00K
Parameter2146                                         (256,)     1.00K
Parameter2147                                     (256, 256)   256.00K
Parameter2148                                         (256,)     1.00K
Parameter2149                                    (256, 1117)     1.09M
Tensor2150                                            (256,)     2.00K
Tensor2151                                          (256, 1)     1.00K
Parameter2152                                         (256,)     1.00K
Parameter2153                                       (256, 1)     1.00K
Tensor2154                                              (1,)   512.00B
Tensor2155                                              (2,)   512.00B
Tensor2156                                          (2, 256)     2.00K
Parameter2157                                           (2,)   512.00B
Parameter2158                                       (2, 256)     2.00K
Tensor2159                                            (256,)     2.00K
Tensor2160                                        (256, 256)   256.00K
Parameter2161                                         (256,)     1.00K
Parameter2162                                     (256, 256)   256.00K
Tensor2163                                            (256,)     2.00K
Tensor2164                                        (256, 256)   256.00K
Parameter2165                                         (256,)     1.00K
Parameter2166                                     (256, 256)   256.00K
Parameter2167                                         (256,)     1.00K
Parameter2168                                    (256, 1117)     1.09M
Tensor2169                                            (256,)     2.00K
Tensor2170                                          (256, 1)     1.00K
Parameter2171                                         (256,)     1.00K
Parameter2172                                       (256, 1)     1.00K
Tensor2173                                              (1,)   512.00B
Tensor2174                                              (1,)   512.00B
Tensor2175                                              (1,)   512.00B
Tensor2176                                              (1,)   512.00B
Tensor2177                                              (1,)   512.00B
Tensor2178                                              (1,)   512.00B
Tensor2179                                              (1,)   512.00B
Tensor2180                                            (2, 8)   512.00B
Parameter2181                                           (2,)   512.00B
Parameter2182                                         (2, 8)   512.00B
Tensor2183                                            (8, 8)   512.00B
Parameter2184                                           (8,)   512.00B
Parameter2185                                         (8, 8)   512.00B
Tensor2186                                            (8, 1)   512.00B
Parameter2187                                           (8,)   512.00B
Parameter2188                                         (8, 1)   512.00B
Tensor2189                                            (2, 8)   512.00B
Parameter2190                                           (2,)   512.00B
Parameter2191                                         (2, 8)   512.00B
Tensor2192                                            (8, 8)   512.00B
Parameter2193                                           (8,)   512.00B
Parameter2194                                         (8, 8)   512.00B
Tensor2195                                            (8, 1)   512.00B
Parameter2196                                           (8,)   512.00B
Parameter2197                                         (8, 1)   512.00B
Tensor2198                                            (2, 8)   512.00B
Parameter2199                                           (2,)   512.00B
Parameter2200                                         (2, 8)   512.00B
Tensor2201                                            (8, 8)   512.00B
Parameter2202                                           (8,)   512.00B
Parameter2203                                         (8, 8)   512.00B
Tensor2204                                            (8, 1)   512.00B
Parameter2205                                           (8,)   512.00B
Parameter2206                                         (8, 1)   512.00B
Tensor2207                                            (2, 8)   512.00B
Parameter2208                                           (2,)   512.00B
Parameter2209                                         (2, 8)   512.00B
Tensor2210                                            (8, 8)   512.00B
Parameter2211                                           (8,)   512.00B
Parameter2212                                         (8, 8)   512.00B
Tensor2213                                            (8, 1)   512.00B
Parameter2214                                           (8,)   512.00B
Parameter2215                                         (8, 1)   512.00B
Tensor2216                                            (2, 8)   512.00B
Parameter2217                                           (2,)   512.00B
Parameter2218                                         (2, 8)   512.00B
Tensor2219                                            (8, 8)   512.00B
Parameter2220                                           (8,)   512.00B
Parameter2221                                         (8, 8)   512.00B
Tensor2222                                            (8, 1)   512.00B
Parameter2223                                           (8,)   512.00B
Parameter2224                                         (8, 1)   512.00B
Tensor2225                                              (1,)   512.00B
Tensor2226                                              (1,)   512.00B
Tensor2227                                              (1,)   512.00B
Tensor2228                                              (1,)   512.00B
Tensor2229                                              (1,)   512.00B
Tensor2230                                              (1,)   512.00B
Tensor2231                                              (1,)   512.00B
Tensor2232                                              (1,)   512.00B
Tensor2233                                         (1000, 1)     4.00K
Tensor2234                                         (1600, 1)     6.50K
Tensor2235                                         (1600, 1)     6.50K
Tensor2236                                         (1600, 1)     6.50K
Tensor2237                                         (1600, 1)     6.50K
Tensor2238                                         (1600, 1)     6.50K
Tensor2239                                         (1600, 1)     6.50K
Tensor2240                                      (50, 111709)    21.31M
Tensor2241                                           (50, 1)   512.00B
Tensor2242                                         (1600, 1)     0.00B
Tensor2243                                         (1600, 1)     6.50K
Tensor2244                                         (1600, 1)     6.50K
Tensor2245                                         (1600, 1)     6.50K
Tensor2246                                         (1600, 1)     6.50K
Tensor2247                                         (1600, 1)     6.50K
Tensor2248                                         (1600, 1)     6.50K
Tensor2249                                         (1600, 1)     6.50K
Tensor2250                                         (1600, 1)     6.50K
Tensor2251                                         (1600, 1)     6.50K
Tensor2252                                         (1600, 1)     6.50K
Tensor2253                                         (1600, 1)     6.50K
Tensor2254                                              (1,)   512.00B
Tensor2255                                              (1,)   512.00B
Tensor2256                                              (1,)   512.00B
Tensor2257                                       (1, 111709)     0.00B
Tensor2258                                            (8, 1)   512.00B
Tensor2259                                              (8,)   512.00B
Tensor2260                                            (8, 8)   512.00B
Tensor2261                                              (8,)   512.00B
Tensor2262                                            (2, 8)   512.00B
Tensor2263                                              (2,)   512.00B
Tensor2264                                            (8, 1)   512.00B
Tensor2265                                              (8,)   512.00B
Tensor2266                                            (8, 8)   512.00B
Tensor2267                                              (8,)   512.00B
Tensor2268                                            (2, 8)   512.00B
Tensor2269                                              (2,)   512.00B
Tensor2270                                            (8, 1)   512.00B
Tensor2271                                              (8,)   512.00B
Tensor2272                                            (8, 8)   512.00B
Tensor2273                                              (8,)   512.00B
Tensor2274                                            (2, 8)   512.00B
Tensor2275                                              (2,)   512.00B
Tensor2276                                            (8, 1)   512.00B
Tensor2277                                              (8,)   512.00B
Tensor2278                                            (8, 8)   512.00B
Tensor2279                                              (8,)   512.00B
Tensor2280                                            (2, 8)   512.00B
Tensor2281                                              (2,)   512.00B
Tensor2282                                            (8, 1)   512.00B
Tensor2283                                              (8,)   512.00B
Tensor2284                                            (8, 8)   512.00B
Tensor2285                                              (8,)   512.00B
Tensor2286                                            (2, 8)   512.00B
Tensor2287                                              (2,)   512.00B
Tensor2288                                            (8, 1)   512.00B
Tensor2289                                            (8, 1)   512.00B
Tensor2290                                            (8, 1)   512.00B
Tensor2291                                              (8,)   512.00B
Tensor2292                                              (8,)   512.00B
Tensor2293                                              (8,)   512.00B
Tensor2294                                            (8, 8)   512.00B
Tensor2295                                            (8, 8)   512.00B
Tensor2296                                            (8, 8)   512.00B
Tensor2297                                              (8,)   512.00B
Tensor2298                                              (8,)   512.00B
Tensor2299                                              (8,)   512.00B
Tensor2300                                            (2, 8)   512.00B
Tensor2301                                            (2, 8)   512.00B
Tensor2302                                            (2, 8)   512.00B
Tensor2303                                              (2,)   512.00B
Tensor2304                                              (2,)   512.00B
Tensor2305                                              (2,)   512.00B
Tensor2306                                            (8, 1)   512.00B
Tensor2307                                            (8, 1)   512.00B
Tensor2308                                            (8, 1)   512.00B
Tensor2309                                              (8,)   512.00B
Tensor2310                                              (8,)   512.00B
Tensor2311                                              (8,)   512.00B
Tensor2312                                            (8, 8)   512.00B
Tensor2313                                            (8, 8)   512.00B
Tensor2314                                            (8, 8)   512.00B
Tensor2315                                              (8,)   512.00B
Tensor2316                                              (8,)   512.00B
Tensor2317                                              (8,)   512.00B
Tensor2318                                            (2, 8)   512.00B
Tensor2319                                            (2, 8)   512.00B
Tensor2320                                            (2, 8)   512.00B
Tensor2321                                              (2,)   512.00B
Tensor2322                                              (2,)   512.00B
Tensor2323                                              (2,)   512.00B
Tensor2324                                            (8, 1)   512.00B
Tensor2325                                            (8, 1)   512.00B
Tensor2326                                            (8, 1)   512.00B
Tensor2327                                              (8,)   512.00B
Tensor2328                                              (8,)   512.00B
Tensor2329                                              (8,)   512.00B
Tensor2330                                            (8, 8)   512.00B
Tensor2331                                            (8, 8)   512.00B
Tensor2332                                            (8, 8)   512.00B
Tensor2333                                              (8,)   512.00B
Tensor2334                                              (8,)   512.00B
Tensor2335                                              (8,)   512.00B
Tensor2336                                            (2, 8)   512.00B
Tensor2337                                            (2, 8)   512.00B
Tensor2338                                            (2, 8)   512.00B
Tensor2339                                              (2,)   512.00B
Tensor2340                                              (2,)   512.00B
Tensor2341                                              (2,)   512.00B
Tensor2342                                            (8, 1)   512.00B
Tensor2343                                            (8, 1)   512.00B
Tensor2344                                            (8, 1)   512.00B
Tensor2345                                              (8,)   512.00B
Tensor2346                                              (8,)   512.00B
Tensor2347                                              (8,)   512.00B
Tensor2348                                            (8, 8)   512.00B
Tensor2349                                            (8, 8)   512.00B
Tensor2350                                            (8, 8)   512.00B
Tensor2351                                              (8,)   512.00B
Tensor2352                                              (8,)   512.00B
Tensor2353                                              (8,)   512.00B
Tensor2354                                            (2, 8)   512.00B
Tensor2355                                            (2, 8)   512.00B
Tensor2356                                            (2, 8)   512.00B
Tensor2357                                              (2,)   512.00B
Tensor2358                                              (2,)   512.00B
Tensor2359                                              (2,)   512.00B
Tensor2360                                            (8, 1)   512.00B
Tensor2361                                            (8, 1)   512.00B
Tensor2362                                            (8, 1)   512.00B
Tensor2363                                              (8,)   512.00B
Tensor2364                                              (8,)   512.00B
Tensor2365                                              (8,)   512.00B
Tensor2366                                            (8, 8)   512.00B
Tensor2367                                            (8, 8)   512.00B
Tensor2368                                            (8, 8)   512.00B
Tensor2369                                              (8,)   512.00B
Tensor2370                                              (8,)   512.00B
Tensor2371                                              (8,)   512.00B
Tensor2372                                            (2, 8)   512.00B
Tensor2373                                            (2, 8)   512.00B
Tensor2374                                            (2, 8)   512.00B
Tensor2375                                              (2,)   512.00B
Tensor2376                                              (2,)   512.00B
Tensor2377                                              (2,)   512.00B
Tensor2378                                              (1,)   512.00B
Tensor2379                                              (1,)   512.00B
Tensor2380                                         (1600, 1)     6.50K
Tensor2381                                      (50, 111709)    21.31M
Tensor2382                                           (50, 1)   512.00B
Tensor2383                                         (1000, 1)     4.00K
Parameter2384                                         (8, 1)   512.00B
Parameter2384.grad                                    (8, 1)     0.00B
Parameter2385                                           (8,)   512.00B
Parameter2385.grad                                      (8,)     0.00B
Parameter2386                                         (8, 8)   512.00B
Parameter2386.grad                                    (8, 8)     0.00B
Parameter2387                                           (8,)   512.00B
Parameter2387.grad                                      (8,)     0.00B
Parameter2388                                         (2, 8)   512.00B
Parameter2388.grad                                    (2, 8)     0.00B
Parameter2389                                           (2,)   512.00B
Parameter2389.grad                                      (2,)     0.00B
Parameter2390                                         (8, 1)   512.00B
Parameter2390.grad                                    (8, 1)     0.00B
Parameter2391                                           (8,)   512.00B
Parameter2391.grad                                      (8,)     0.00B
Parameter2392                                         (8, 8)   512.00B
Parameter2392.grad                                    (8, 8)     0.00B
Parameter2393                                           (8,)   512.00B
Parameter2393.grad                                      (8,)     0.00B
Parameter2394                                         (2, 8)   512.00B
Parameter2394.grad                                    (2, 8)     0.00B
Parameter2395                                           (2,)   512.00B
Parameter2395.grad                                      (2,)     0.00B
Parameter2396                                         (8, 1)   512.00B
Parameter2396.grad                                    (8, 1)     0.00B
Parameter2397                                           (8,)   512.00B
Parameter2397.grad                                      (8,)     0.00B
Parameter2398                                         (8, 8)   512.00B
Parameter2398.grad                                    (8, 8)     0.00B
Parameter2399                                           (8,)   512.00B
Parameter2399.grad                                      (8,)     0.00B
Parameter2400                                         (2, 8)   512.00B
Parameter2400.grad                                    (2, 8)     0.00B
Parameter2401                                           (2,)   512.00B
Parameter2401.grad                                      (2,)     0.00B
Parameter2402                                         (8, 1)   512.00B
Parameter2402.grad                                    (8, 1)     0.00B
Parameter2403                                           (8,)   512.00B
Parameter2403.grad                                      (8,)     0.00B
Parameter2404                                         (8, 8)   512.00B
Parameter2404.grad                                    (8, 8)     0.00B
Parameter2405                                           (8,)   512.00B
Parameter2405.grad                                      (8,)     0.00B
Parameter2406                                         (2, 8)   512.00B
Parameter2406.grad                                    (2, 8)     0.00B
Parameter2407                                           (2,)   512.00B
Parameter2407.grad                                      (2,)     0.00B
Parameter2408                                         (8, 1)   512.00B
Parameter2408.grad                                    (8, 1)     0.00B
Parameter2409                                           (8,)   512.00B
Parameter2409.grad                                      (8,)     0.00B
Parameter2410                                         (8, 8)   512.00B
Parameter2410.grad                                    (8, 8)     0.00B
Parameter2411                                           (8,)   512.00B
Parameter2411.grad                                      (8,)     0.00B
Parameter2412                                         (2, 8)   512.00B
Parameter2412.grad                                    (2, 8)     0.00B
Parameter2413                                           (2,)   512.00B
Parameter2413.grad                                      (2,)     0.00B
Tensor2414                                         (1000, 1)     4.00K
Tensor2415                                              (1,)   512.00B
Tensor2416                                              (1,)   512.00B
Tensor2417                                         (1000, 1)     4.00K
Tensor2418                                              (1,)   512.00B
Tensor2419                                              (1,)   512.00B
Tensor2420                                         (1000, 1)     4.00K
Tensor2421                                              (1,)   512.00B
Tensor2422                                              (1,)   512.00B
Tensor2423                                         (1000, 1)     4.00K
Tensor2424                                              (1,)   512.00B
Tensor2425                                              (1,)   512.00B
Tensor2426                                         (1000, 1)     4.00K
Tensor2427                                         (1600, 1)     6.50K
Tensor2428                                         (1600, 1)     6.50K
Tensor2429                                         (1600, 1)     6.50K
Tensor2430                                         (1600, 1)     6.50K
Tensor2431                                         (1600, 1)     6.50K
Tensor2432                                              (1,)   512.00B
Tensor2433                                              (1,)   512.00B
Tensor2434                                              (1,)   512.00B
Tensor2435                                              (1,)   512.00B
Tensor2436                                              (1,)   512.00B
Tensor2437                                              (1,)   512.00B
Tensor2438                                              (1,)   512.00B
Tensor2439                                              (1,)   512.00B
Tensor2440                                              (1,)   512.00B
Tensor2441                                              (1,)   512.00B
Tensor2442                                              (1,)   512.00B
Tensor2443                                              (1,)   512.00B
Tensor2444                                         (1000, 1)     4.00K
Tensor2445                                         (1000, 1)     4.00K
Tensor2446                                         (1000, 1)     4.00K
Tensor2447                                         (1000, 1)     0.00B
Tensor2448                                         (1000, 1)     4.00K
Tensor2449                                         (1000, 1)     0.00B
Tensor2450                                         (1000, 1)     4.00K
Tensor2451                                         (1000, 1)     0.00B
Tensor2452                                         (1000, 1)     4.00K
Tensor2453                                         (1000, 1)     0.00B
Tensor2454                                         (1000, 1)     4.00K
Tensor2455                                         (1000, 1)     0.00B
Tensor2456                                         (1000, 1)     4.00K
Tensor2457                                         (1000, 1)     0.00B
Tensor2458                                         (1000, 1)     4.00K
Tensor2459                                         (1000, 1)     0.00B
Tensor2460                                         (1000, 1)     4.00K
Tensor2461                                         (1000, 1)     0.00B
Tensor2462                                         (1000, 1)     4.00K
Tensor2463                                         (1600, 1)     6.50K
Tensor2464                                         (1600, 1)     6.50K
Tensor2465                                         (1600, 1)     6.50K
Tensor2466                                         (1600, 1)     6.50K
Tensor2467                                         (1600, 1)     6.50K
Tensor2468                                         (1600, 1)     6.50K
Tensor2469                                         (1600, 1)     6.50K
Tensor2470                                         (1600, 1)     6.50K
Tensor2471                                         (1600, 1)     6.50K
Tensor2472                                         (1600, 1)     6.50K
Tensor2473                                         (1600, 1)     0.00B
Tensor2474                                              (1,)   512.00B
Tensor2475                                              (1,)   512.00B
Tensor2476                                              (1,)   512.00B
Tensor2477                                              (1,)   512.00B
Tensor2478                                              (1,)   512.00B
Tensor2479                                              (1,)   512.00B
Tensor2480                                              (1,)   512.00B
Tensor2481                                              (1,)   512.00B
Tensor2482                                              (1,)   512.00B
Tensor2483                                              (1,)   512.00B
Tensor2484                                              (1,)   512.00B
Tensor2485                                              (1,)   512.00B
Tensor2486                                              (1,)   512.00B
Tensor2487                                              (1,)   512.00B
Tensor2488                                              (1,)   512.00B
Tensor2489                                              (1,)   512.00B
Tensor2490                                              (1,)   512.00B
Tensor2491                                              (1,)   512.00B
Tensor2492                                              (1,)   512.00B
Tensor2493                                              (1,)   512.00B
Tensor2494                                              (1,)   512.00B
Tensor2495                                              (1,)   512.00B
Tensor2496                                         (1000, 1)     4.00K
Tensor2497                                         (1600, 1)     6.50K
Tensor2498                                         (111709,)   436.50K
Tensor2499                                         (111709,)   436.50K
Parameter2500                                         (8, 1)   512.00B
Parameter2501                                           (8,)   512.00B
Tensor2502                                            (8, 1)   512.00B
Parameter2503                                         (8, 8)   512.00B
Parameter2504                                           (8,)   512.00B
Tensor2505                                            (8, 8)   512.00B
Parameter2506                                         (2, 8)   512.00B
Parameter2507                                           (2,)   512.00B
Tensor2508                                            (2, 8)   512.00B
Parameter2509                                         (8, 1)   512.00B
Parameter2510                                           (8,)   512.00B
Tensor2511                                            (8, 1)   512.00B
Parameter2512                                         (8, 8)   512.00B
Parameter2513                                           (8,)   512.00B
Tensor2514                                            (8, 8)   512.00B
Parameter2515                                         (2, 8)   512.00B
Parameter2516                                           (2,)   512.00B
Tensor2517                                            (2, 8)   512.00B
Parameter2518                                         (8, 1)   512.00B
Parameter2519                                           (8,)   512.00B
Tensor2520                                            (8, 1)   512.00B
Parameter2521                                         (8, 8)   512.00B
Parameter2522                                           (8,)   512.00B
Tensor2523                                            (8, 8)   512.00B
Parameter2524                                         (2, 8)   512.00B
Parameter2525                                           (2,)   512.00B
Tensor2526                                            (2, 8)   512.00B
Parameter2527                                         (8, 1)   512.00B
Parameter2528                                           (8,)   512.00B
Tensor2529                                            (8, 1)   512.00B
Parameter2530                                         (8, 8)   512.00B
Parameter2531                                           (8,)   512.00B
Tensor2532                                            (8, 8)   512.00B
Parameter2533                                         (2, 8)   512.00B
Parameter2534                                           (2,)   512.00B
Tensor2535                                            (2, 8)   512.00B
Parameter2536                                         (8, 1)   512.00B
Parameter2537                                           (8,)   512.00B
Tensor2538                                            (8, 1)   512.00B
Parameter2539                                         (8, 8)   512.00B
Parameter2540                                           (8,)   512.00B
Tensor2541                                            (8, 8)   512.00B
Parameter2542                                         (2, 8)   512.00B
Parameter2543                                           (2,)   512.00B
Tensor2544                                            (2, 8)   512.00B
Tensor2545                                            (8, 1)   512.00B
Tensor2546                                            (8, 8)   512.00B
Tensor2547                                            (2, 8)   512.00B
Tensor2548                                            (8, 1)   512.00B
Tensor2549                                            (8, 8)   512.00B
Tensor2550                                            (2, 8)   512.00B
Tensor2551                                            (8, 1)   512.00B
Tensor2552                                            (8, 8)   512.00B
