Element type                                            Size  Used MEM
Tensor4887                                            (2, 8)   512.00B
Parameter4888                                         (8, 1)   512.00B
Parameter4889                                           (8,)   512.00B
Tensor4890                                            (8, 1)   512.00B
Parameter4891                                         (8, 8)   512.00B
Parameter4892                                           (8,)   512.00B
Tensor4893                                            (8, 8)   512.00B
Parameter4894                                         (2, 8)   512.00B
Parameter4895                                           (2,)   512.00B
Tensor4896                                            (2, 8)   512.00B
Parameter4897                                         (8, 1)   512.00B
Parameter4898                                           (8,)   512.00B
Tensor4899                                            (8, 1)   512.00B
Parameter4900                                         (8, 8)   512.00B
Parameter4901                                           (8,)   512.00B
Tensor4902                                            (8, 8)   512.00B
Parameter4903                                         (2, 8)   512.00B
Parameter4904                                           (2,)   512.00B
Tensor4905                                            (2, 8)   512.00B
Parameter4906                                         (8, 1)   512.00B
Parameter4907                                           (8,)   512.00B
Tensor4908                                            (8, 1)   512.00B
Parameter4909                                         (8, 8)   512.00B
Parameter4910                                           (8,)   512.00B
Tensor4911                                            (8, 8)   512.00B
Parameter4912                                         (2, 8)   512.00B
Parameter4913                                           (2,)   512.00B
Tensor4914                                            (2, 8)   512.00B
Parameter4915                                         (8, 1)   512.00B
Parameter4916                                           (8,)   512.00B
Tensor4917                                            (8, 1)   512.00B
Parameter4918                                         (8, 8)   512.00B
Parameter4919                                           (8,)   512.00B
Tensor4920                                            (8, 8)   512.00B
Parameter4921                                         (2, 8)   512.00B
Parameter4922                                           (2,)   512.00B
Tensor4923                                            (2, 8)   512.00B
Parameter4924                                         (8, 1)   512.00B
Parameter4925                                           (8,)   512.00B
Tensor4926                                            (8, 1)   512.00B
Parameter4927                                         (8, 8)   512.00B
Parameter4928                                           (8,)   512.00B
Tensor4929                                            (8, 8)   512.00B
Parameter4930                                         (2, 8)   512.00B
Parameter4931                                           (2,)   512.00B
Tensor4932                                            (2, 8)   512.00B
Parameter4933                                         (8, 1)   512.00B
Parameter4934                                           (8,)   512.00B
Tensor4935                                            (8, 1)   512.00B
Parameter4936                                         (8, 8)   512.00B
Parameter4937                                           (8,)   512.00B
Tensor4938                                            (8, 8)   512.00B
Parameter4939                                         (2, 8)   512.00B
Parameter4940                                           (2,)   512.00B
Tensor4941                                            (2, 8)   512.00B
Parameter4942                                         (8, 1)   512.00B
Parameter4943                                           (8,)   512.00B
Tensor4944                                            (8, 1)   512.00B
Parameter4945                                         (8, 8)   512.00B
Parameter4946                                           (8,)   512.00B
Tensor4947                                            (8, 8)   512.00B
Parameter4948                                         (2, 8)   512.00B
Parameter4949                                           (2,)   512.00B
Tensor4950                                            (2, 8)   512.00B
Parameter4951                                         (8, 1)   512.00B
Parameter4952                                           (8,)   512.00B
Tensor4953                                            (8, 1)   512.00B
Parameter4954                                         (8, 8)   512.00B
Parameter4955                                           (8,)   512.00B
Tensor4956                                            (8, 8)   512.00B
Parameter4957                                         (2, 8)   512.00B
Parameter4958                                           (2,)   512.00B
Tensor4959                                            (2, 8)   512.00B
Parameter4960                                         (8, 1)   512.00B
Parameter4961                                           (8,)   512.00B
Tensor4962                                            (8, 1)   512.00B
Parameter4963                                         (8, 8)   512.00B
Parameter4964                                           (8,)   512.00B
Tensor4965                                            (8, 8)   512.00B
Parameter4966                                         (2, 8)   512.00B
Parameter4967                                           (2,)   512.00B
Tensor4968                                            (2, 8)   512.00B
Parameter4969                                         (8, 1)   512.00B
Parameter4970                                           (8,)   512.00B
Tensor4971                                            (8, 1)   512.00B
Parameter4972                                         (8, 8)   512.00B
Parameter4973                                           (8,)   512.00B
Tensor4974                                            (8, 8)   512.00B
Parameter4975                                         (2, 8)   512.00B
Parameter4976                                           (2,)   512.00B
Tensor4977                                            (2, 8)   512.00B
Parameter4978                                         (8, 1)   512.00B
Parameter4979                                           (8,)   512.00B
Tensor4980                                            (8, 1)   512.00B
Parameter4981                                         (8, 8)   512.00B
Parameter4982                                           (8,)   512.00B
Tensor4983                                            (8, 8)   512.00B
Parameter4984                                         (2, 8)   512.00B
Parameter4985                                           (2,)   512.00B
Tensor4986                                            (2, 8)   512.00B
Parameter4987                                         (8, 1)   512.00B
Parameter4988                                           (8,)   512.00B
Tensor4989                                            (8, 1)   512.00B
Parameter4990                                         (8, 8)   512.00B
Parameter4991                                           (8,)   512.00B
Tensor4992                                            (8, 8)   512.00B
Parameter4993                                         (2, 8)   512.00B
Parameter4994                                           (2,)   512.00B
Tensor4995                                            (2, 8)   512.00B
Parameter4996                                         (8, 1)   512.00B
Parameter4997                                           (8,)   512.00B
Tensor4998                                            (8, 1)   512.00B
Parameter4999                                         (8, 8)   512.00B
Parameter5000                                           (8,)   512.00B
Tensor5001                                            (8, 8)   512.00B
Parameter5002                                         (2, 8)   512.00B
Parameter5003                                           (2,)   512.00B
Tensor5004                                            (2, 8)   512.00B
Parameter5005                                         (8, 1)   512.00B
Parameter5006                                           (8,)   512.00B
Tensor5007                                            (8, 1)   512.00B
Parameter5008                                         (8, 8)   512.00B
Parameter5009                                           (8,)   512.00B
Tensor5010                                            (8, 8)   512.00B
Parameter5011                                         (2, 8)   512.00B
Parameter5012                                           (2,)   512.00B
Tensor5013                                            (2, 8)   512.00B
Parameter5014                                         (8, 1)   512.00B
Parameter5015                                           (8,)   512.00B
Tensor5016                                            (8, 1)   512.00B
Parameter5017                                         (8, 8)   512.00B
Parameter5018                                           (8,)   512.00B
Tensor5019                                            (8, 8)   512.00B
Parameter5020                                         (2, 8)   512.00B
Parameter5021                                           (2,)   512.00B
Tensor5022                                            (2, 8)   512.00B
Parameter5023                                         (8, 1)   512.00B
Parameter5024                                           (8,)   512.00B
Tensor5025                                            (8, 1)   512.00B
Parameter5026                                         (8, 8)   512.00B
Parameter5027                                           (8,)   512.00B
Tensor5028                                            (8, 8)   512.00B
Parameter5029                                         (2, 8)   512.00B
Parameter5030                                           (2,)   512.00B
Tensor5031                                            (2, 8)   512.00B
Parameter5032                                         (8, 1)   512.00B
Parameter5033                                           (8,)   512.00B
Tensor5034                                            (8, 1)   512.00B
Parameter5035                                         (8, 8)   512.00B
Parameter5036                                           (8,)   512.00B
Tensor5037                                            (8, 8)   512.00B
Parameter5038                                         (2, 8)   512.00B
Parameter5039                                           (2,)   512.00B
Tensor5040                                            (2, 8)   512.00B
Parameter5041                                         (8, 1)   512.00B
Parameter5042                                           (8,)   512.00B
Tensor5043                                            (8, 1)   512.00B
Parameter5044                                         (8, 8)   512.00B
Parameter5045                                           (8,)   512.00B
Tensor5046                                            (8, 8)   512.00B
Parameter5047                                         (2, 8)   512.00B
Parameter5048                                           (2,)   512.00B
Tensor5049                                            (2, 8)   512.00B
Parameter5050                                         (8, 1)   512.00B
Parameter5051                                           (8,)   512.00B
Tensor5052                                            (8, 1)   512.00B
Parameter5053                                         (8, 8)   512.00B
Parameter5054                                           (8,)   512.00B
Tensor5055                                            (8, 8)   512.00B
Parameter5056                                         (2, 8)   512.00B
Parameter5057                                           (2,)   512.00B
Tensor5058                                            (2, 8)   512.00B
Parameter5059                                         (8, 1)   512.00B
Parameter5060                                           (8,)   512.00B
Tensor5061                                            (8, 1)   512.00B
Parameter5062                                         (8, 8)   512.00B
Parameter5063                                           (8,)   512.00B
Tensor5064                                            (8, 8)   512.00B
Parameter5065                                         (2, 8)   512.00B
Parameter5066                                           (2,)   512.00B
Tensor5067                                            (2, 8)   512.00B
Parameter5068                                         (8, 1)   512.00B
Parameter5069                                           (8,)   512.00B
Tensor5070                                            (8, 1)   512.00B
Parameter5071                                         (8, 8)   512.00B
Parameter5072                                           (8,)   512.00B
Tensor5073                                            (8, 8)   512.00B
Parameter5074                                         (2, 8)   512.00B
Parameter5075                                           (2,)   512.00B
Tensor5076                                            (2, 8)   512.00B
Parameter5077                                         (8, 1)   512.00B
Parameter5078                                           (8,)   512.00B
Tensor5079                                            (8, 1)   512.00B
Parameter5080                                         (8, 8)   512.00B
Parameter5081                                           (8,)   512.00B
Tensor5082                                            (8, 8)   512.00B
Parameter5083                                         (2, 8)   512.00B
Parameter5084                                           (2,)   512.00B
Tensor5085                                            (2, 8)   512.00B
Parameter5086                                         (8, 1)   512.00B
Parameter5087                                           (8,)   512.00B
Tensor5088                                            (8, 1)   512.00B
Parameter5089                                         (8, 8)   512.00B
Parameter5090                                           (8,)   512.00B
Tensor5091                                            (8, 8)   512.00B
Parameter5092                                         (2, 8)   512.00B
Parameter5093                                           (2,)   512.00B
Tensor5094                                            (2, 8)   512.00B
Parameter5095                                         (8, 1)   512.00B
Parameter5096                                           (8,)   512.00B
Tensor5097                                            (8, 1)   512.00B
Parameter5098                                         (8, 8)   512.00B
Parameter5099                                           (8,)   512.00B
Tensor5100                                            (8, 8)   512.00B
Parameter5101                                         (2, 8)   512.00B
Parameter5102                                           (2,)   512.00B
Tensor5103                                            (2, 8)   512.00B
Parameter5104                                         (8, 1)   512.00B
Parameter5105                                           (8,)   512.00B
Tensor5106                                            (8, 1)   512.00B
Parameter5107                                         (8, 8)   512.00B
Parameter5108                                           (8,)   512.00B
Tensor5109                                            (8, 8)   512.00B
Parameter5110                                         (2, 8)   512.00B
Parameter5111                                           (2,)   512.00B
Tensor5112                                            (2, 8)   512.00B
Parameter5113                                         (8, 1)   512.00B
Parameter5114                                           (8,)   512.00B
Tensor5115                                            (8, 1)   512.00B
Parameter5116                                         (8, 8)   512.00B
Parameter5117                                           (8,)   512.00B
Tensor5118                                            (8, 8)   512.00B
Parameter5119                                         (2, 8)   512.00B
Parameter5120                                           (2,)   512.00B
Tensor5121                                            (2, 8)   512.00B
Parameter5122                                         (8, 1)   512.00B
Parameter5123                                           (8,)   512.00B
Tensor5124                                            (8, 1)   512.00B
Parameter5125                                         (8, 8)   512.00B
Parameter5126                                           (8,)   512.00B
Tensor5127                                            (8, 8)   512.00B
Parameter5128                                         (2, 8)   512.00B
Parameter5129                                           (2,)   512.00B
Tensor5130                                            (2, 8)   512.00B
Parameter5131                                         (8, 1)   512.00B
Parameter5132                                           (8,)   512.00B
Tensor5133                                            (8, 1)   512.00B
Parameter5134                                         (8, 8)   512.00B
Parameter5135                                           (8,)   512.00B
Tensor5136                                            (8, 8)   512.00B
Parameter5137                                         (2, 8)   512.00B
Parameter5138                                           (2,)   512.00B
Tensor5139                                            (2, 8)   512.00B
Parameter5140                                         (8, 1)   512.00B
Parameter5141                                           (8,)   512.00B
Tensor5142                                            (8, 1)   512.00B
Parameter5143                                         (8, 8)   512.00B
Parameter5144                                           (8,)   512.00B
Tensor5145                                            (8, 8)   512.00B
Parameter5146                                         (2, 8)   512.00B
Parameter5147                                           (2,)   512.00B
Tensor5148                                            (2, 8)   512.00B
Parameter5149                                         (8, 1)   512.00B
Parameter5150                                           (8,)   512.00B
Tensor5151                                            (8, 1)   512.00B
Parameter5152                                         (8, 8)   512.00B
Parameter5153                                           (8,)   512.00B
Tensor5154                                            (8, 8)   512.00B
Parameter5155                                         (2, 8)   512.00B
Parameter5156                                           (2,)   512.00B
Tensor5157                                            (2, 8)   512.00B
Parameter5158                                         (8, 1)   512.00B
Parameter5159                                           (8,)   512.00B
Tensor5160                                            (8, 1)   512.00B
Parameter5161                                         (8, 8)   512.00B
Parameter5162                                           (8,)   512.00B
Tensor5163                                            (8, 8)   512.00B
Parameter5164                                         (2, 8)   512.00B
Parameter5165                                           (2,)   512.00B
Tensor5166                                            (2, 8)   512.00B
Parameter5167                                         (8, 1)   512.00B
Parameter5168                                           (8,)   512.00B
Tensor5169                                            (8, 1)   512.00B
Parameter5170                                         (8, 8)   512.00B
Parameter5171                                           (8,)   512.00B
Tensor5172                                            (8, 8)   512.00B
Parameter5173                                         (2, 8)   512.00B
Parameter5174                                           (2,)   512.00B
Tensor5175                                            (2, 8)   512.00B
Parameter5176                                         (8, 1)   512.00B
Parameter5177                                           (8,)   512.00B
Tensor5178                                            (8, 1)   512.00B
Parameter5179                                         (8, 8)   512.00B
Parameter5180                                           (8,)   512.00B
Tensor5181                                            (8, 8)   512.00B
Parameter5182                                         (2, 8)   512.00B
Parameter5183                                           (2,)   512.00B
Tensor5184                                            (2, 8)   512.00B
Parameter5185                                         (8, 1)   512.00B
Parameter5186                                           (8,)   512.00B
Tensor5187                                            (8, 1)   512.00B
Parameter5188                                         (8, 8)   512.00B
Parameter5189                                           (8,)   512.00B
Tensor5190                                            (8, 8)   512.00B
Parameter5191                                         (2, 8)   512.00B
Parameter5192                                           (2,)   512.00B
Tensor5193                                            (2, 8)   512.00B
Parameter5194                                         (8, 1)   512.00B
Parameter5195                                           (8,)   512.00B
Tensor5196                                            (8, 1)   512.00B
Parameter5197                                         (8, 8)   512.00B
Parameter5198                                           (8,)   512.00B
Tensor5199                                            (8, 8)   512.00B
Parameter5200                                         (2, 8)   512.00B
Parameter5201                                           (2,)   512.00B
Tensor5202                                            (2, 8)   512.00B
Parameter5203                                         (8, 1)   512.00B
Parameter5204                                           (8,)   512.00B
Tensor5205                                            (8, 1)   512.00B
Parameter5206                                         (8, 8)   512.00B
Parameter5207                                           (8,)   512.00B
Tensor5208                                            (8, 8)   512.00B
Parameter5209                                         (2, 8)   512.00B
Parameter5210                                           (2,)   512.00B
Tensor5211                                            (2, 8)   512.00B
Parameter5212                                         (8, 1)   512.00B
Parameter5213                                           (8,)   512.00B
Tensor5214                                            (8, 1)   512.00B
Parameter5215                                         (8, 8)   512.00B
Parameter5216                                           (8,)   512.00B
Tensor5217                                            (8, 8)   512.00B
Parameter5218                                         (2, 8)   512.00B
Parameter5219                                           (2,)   512.00B
Tensor5220                                            (2, 8)   512.00B
Parameter5221                                         (8, 1)   512.00B
Parameter5222                                           (8,)   512.00B
Tensor5223                                            (8, 1)   512.00B
Parameter5224                                         (8, 8)   512.00B
Parameter5225                                           (8,)   512.00B
Tensor5226                                            (8, 8)   512.00B
Parameter5227                                         (2, 8)   512.00B
Parameter5228                                           (2,)   512.00B
Tensor5229                                            (2, 8)   512.00B
Parameter5230                                         (8, 1)   512.00B
Parameter5231                                           (8,)   512.00B
Tensor5232                                            (8, 1)   512.00B
Parameter5233                                         (8, 8)   512.00B
Parameter5234                                           (8,)   512.00B
Tensor5235                                            (8, 8)   512.00B
Parameter5236                                         (2, 8)   512.00B
Parameter5237                                           (2,)   512.00B
Tensor5238                                            (2, 8)   512.00B
Parameter5239                                         (8, 1)   512.00B
Parameter5240                                           (8,)   512.00B
Tensor5241                                            (8, 1)   512.00B
Parameter5242                                         (8, 8)   512.00B
Parameter5243                                           (8,)   512.00B
Tensor5244                                            (8, 8)   512.00B
Parameter5245                                         (2, 8)   512.00B
Parameter5246                                           (2,)   512.00B
Tensor5247                                            (2, 8)   512.00B
Parameter5248                                         (8, 1)   512.00B
Parameter5249                                           (8,)   512.00B
Tensor5250                                            (8, 1)   512.00B
Parameter5251                                         (8, 8)   512.00B
Parameter5252                                           (8,)   512.00B
Tensor5253                                            (8, 8)   512.00B
Parameter5254                                         (2, 8)   512.00B
Parameter5255                                           (2,)   512.00B
Tensor5256                                            (2, 8)   512.00B
Parameter5257                                         (8, 1)   512.00B
Parameter5258                                           (8,)   512.00B
Tensor5259                                            (8, 1)   512.00B
Parameter5260                                         (8, 8)   512.00B
Parameter5261                                           (8,)   512.00B
Tensor5262                                            (8, 8)   512.00B
Parameter5263                                         (2, 8)   512.00B
Parameter5264                                           (2,)   512.00B
Tensor5265                                            (2, 8)   512.00B
Parameter5266                                         (8, 1)   512.00B
Parameter5267                                           (8,)   512.00B
Tensor5268                                            (8, 1)   512.00B
Parameter5269                                         (8, 8)   512.00B
Parameter5270                                           (8,)   512.00B
Tensor5271                                            (8, 8)   512.00B
Parameter5272                                         (2, 8)   512.00B
Parameter5273                                           (2,)   512.00B
Tensor5274                                            (2, 8)   512.00B
Parameter5275                                         (8, 1)   512.00B
Parameter5276                                           (8,)   512.00B
Tensor5277                                            (8, 1)   512.00B
Parameter5278                                         (8, 8)   512.00B
Parameter5279                                           (8,)   512.00B
Tensor5280                                            (8, 8)   512.00B
Parameter5281                                         (2, 8)   512.00B
Parameter5282                                           (2,)   512.00B
Tensor5283                                            (2, 8)   512.00B
Parameter5284                                         (8, 1)   512.00B
Parameter5285                                           (8,)   512.00B
Tensor5286                                            (8, 1)   512.00B
Parameter5287                                         (8, 8)   512.00B
Parameter5288                                           (8,)   512.00B
Tensor5289                                            (8, 8)   512.00B
Parameter5290                                         (2, 8)   512.00B
Parameter5291                                           (2,)   512.00B
Tensor5292                                            (2, 8)   512.00B
Parameter5293                                       (256, 1)     1.00K
Parameter5294                                         (256,)     1.00K
Tensor5295                                          (256, 1)     1.00K
Tensor5296                                            (256,)     2.00K
Parameter5297                                    (256, 1117)     1.09M
Parameter5298                                         (256,)     1.00K
Parameter5299                                       (2, 256)     2.00K
Parameter5300                                           (2,)   512.00B
Tensor5301                                          (2, 256)     2.00K
Tensor5302                                              (2,)   512.00B
Parameter5303                                       (256, 1)     1.00K
Parameter5304                                         (256,)     1.00K
Tensor5305                                          (256, 1)     1.00K
Tensor5306                                            (256,)     2.00K
Parameter5307                                    (256, 1117)     1.09M
Parameter5308                                         (256,)     1.00K
Parameter5309                                       (2, 256)     2.00K
Parameter5310                                           (2,)   512.00B
Tensor5311                                          (2, 256)     2.00K
Tensor5312                                              (2,)   512.00B
Parameter5313                                       (256, 1)     1.00K
Parameter5314                                         (256,)     1.00K
Tensor5315                                          (256, 1)     1.00K
Tensor5316                                            (256,)     2.00K
Parameter5317                                    (256, 1117)     1.09M
Parameter5318                                         (256,)     1.00K
Parameter5319                                       (2, 256)     2.00K
Parameter5320                                           (2,)   512.00B
Tensor5321                                          (2, 256)     2.00K
Tensor5322                                              (2,)   512.00B
Parameter5323                                       (256, 1)     1.00K
Parameter5324                                         (256,)     1.00K
Tensor5325                                          (256, 1)     1.00K
Tensor5326                                            (256,)     2.00K
Parameter5327                                    (256, 1117)     1.09M
Parameter5328                                         (256,)     1.00K
Parameter5329                                       (2, 256)     2.00K
Parameter5330                                           (2,)   512.00B
Tensor5331                                          (2, 256)     2.00K
Tensor5332                                              (2,)   512.00B
Parameter5333                                       (256, 1)     1.00K
Parameter5334                                         (256,)     1.00K
Tensor5335                                          (256, 1)     1.00K
Tensor5336                                            (256,)     2.00K
Parameter5337                                    (256, 1117)     1.09M
Parameter5338                                         (256,)     1.00K
Parameter5339                                       (2, 256)     2.00K
Parameter5340                                           (2,)   512.00B
Tensor5341                                          (2, 256)     2.00K
Tensor5342                                              (2,)   512.00B
Parameter5343                                       (256, 1)     1.00K
Parameter5344                                         (256,)     1.00K
Tensor5345                                          (256, 1)     1.00K
Tensor5346                                            (256,)     2.00K
Parameter5347                                    (256, 1117)     1.09M
Parameter5348                                         (256,)     1.00K
Parameter5349                                       (2, 256)     2.00K
Parameter5350                                           (2,)   512.00B
Tensor5351                                          (2, 256)     2.00K
Tensor5352                                              (2,)   512.00B
Parameter5353                                       (256, 1)     1.00K
Parameter5354                                         (256,)     1.00K
Tensor5355                                          (256, 1)     1.00K
Tensor5356                                            (256,)     2.00K
Parameter5357                                    (256, 1117)     1.09M
Parameter5358                                         (256,)     1.00K
Parameter5359                                       (2, 256)     2.00K
Parameter5360                                           (2,)   512.00B
Tensor5361                                          (2, 256)     2.00K
Tensor5362                                              (2,)   512.00B
Parameter5363                                       (256, 1)     1.00K
Parameter5364                                         (256,)     1.00K
Tensor5365                                          (256, 1)     1.00K
Tensor5366                                            (256,)     2.00K
Parameter5367                                    (256, 1117)     1.09M
Parameter5368                                         (256,)     1.00K
Parameter5369                                       (2, 256)     2.00K
Parameter5370                                           (2,)   512.00B
Tensor5371                                          (2, 256)     2.00K
Tensor5372                                              (2,)   512.00B
Parameter5373                                       (256, 1)     1.00K
Parameter5374                                         (256,)     1.00K
Tensor5375                                          (256, 1)     1.00K
Tensor5376                                            (256,)     2.00K
Parameter5377                                    (256, 1117)     1.09M
Parameter5378                                         (256,)     1.00K
Parameter5379                                       (2, 256)     2.00K
Parameter5380                                           (2,)   512.00B
Tensor5381                                          (2, 256)     2.00K
Tensor5382                                              (2,)   512.00B
Parameter5383                                       (256, 1)     1.00K
Parameter5384                                         (256,)     1.00K
Tensor5385                                          (256, 1)     1.00K
Tensor5386                                            (256,)     2.00K
Parameter5387                                    (256, 1117)     1.09M
Parameter5388                                         (256,)     1.00K
Parameter5389                                       (2, 256)     2.00K
Parameter5390                                           (2,)   512.00B
Tensor5391                                          (2, 256)     2.00K
Tensor5392                                              (2,)   512.00B
Parameter5393                                       (256, 1)     1.00K
Parameter5394                                         (256,)     1.00K
Tensor5395                                          (256, 1)     1.00K
Tensor5396                                            (256,)     2.00K
Parameter5397                                    (256, 1117)     1.09M
Parameter5398                                         (256,)     1.00K
Parameter5399                                       (2, 256)     2.00K
Parameter5400                                           (2,)   512.00B
Tensor5401                                          (2, 256)     2.00K
Tensor5402                                              (2,)   512.00B
Parameter5403                                       (256, 1)     1.00K
Parameter5404                                         (256,)     1.00K
Tensor5405                                          (256, 1)     1.00K
Tensor5406                                            (256,)     2.00K
Parameter5407                                    (256, 1117)     1.09M
Parameter5408                                         (256,)     1.00K
Parameter5409                                       (2, 256)     2.00K
Parameter5410                                           (2,)   512.00B
Tensor5411                                          (2, 256)     2.00K
Tensor5412                                              (2,)   512.00B
Parameter5413                                       (256, 1)     1.00K
Parameter5414                                         (256,)     1.00K
Tensor5415                                          (256, 1)     1.00K
Tensor5416                                            (256,)     2.00K
Parameter5417                                    (256, 1117)     1.09M
Parameter5418                                         (256,)     1.00K
Parameter5419                                       (2, 256)     2.00K
Parameter5420                                           (2,)   512.00B
Tensor5421                                          (2, 256)     2.00K
Tensor5422                                              (2,)   512.00B
Parameter5423                                       (256, 1)     1.00K
Parameter5424                                         (256,)     1.00K
Tensor5425                                          (256, 1)     1.00K
Tensor5426                                            (256,)     2.00K
Parameter5427                                    (256, 1117)     1.09M
Parameter5428                                         (256,)     1.00K
Parameter5429                                       (2, 256)     2.00K
Parameter5430                                           (2,)   512.00B
Tensor5431                                          (2, 256)     2.00K
Tensor5432                                              (2,)   512.00B
Parameter5433                                       (256, 1)     1.00K
Parameter5434                                         (256,)     1.00K
Tensor5435                                          (256, 1)     1.00K
Tensor5436                                            (256,)     2.00K
Parameter5437                                    (256, 1117)     1.09M
Parameter5438                                         (256,)     1.00K
Parameter5439                                       (2, 256)     2.00K
Parameter5440                                           (2,)   512.00B
Tensor5441                                          (2, 256)     2.00K
Tensor5442                                              (2,)   512.00B
Parameter5443                                       (256, 1)     1.00K
Parameter5444                                         (256,)     1.00K
Tensor5445                                          (256, 1)     1.00K
Tensor5446                                            (256,)     2.00K
Parameter5447                                    (256, 1117)     1.09M
Parameter5448                                         (256,)     1.00K
Parameter5449                                       (2, 256)     2.00K
Parameter5450                                           (2,)   512.00B
Tensor5451                                          (2, 256)     2.00K
Tensor5452                                              (2,)   512.00B
Parameter5453                                       (256, 1)     1.00K
Parameter5454                                         (256,)     1.00K
Tensor5455                                          (256, 1)     1.00K
Tensor5456                                            (256,)     2.00K
Parameter5457                                    (256, 1117)     1.09M
Parameter5458                                         (256,)     1.00K
Parameter5459                                       (2, 256)     2.00K
Parameter5460                                           (2,)   512.00B
Tensor5461                                          (2, 256)     2.00K
Tensor5462                                              (2,)   512.00B
Parameter5463                                       (256, 1)     1.00K
Parameter5464                                         (256,)     1.00K
Tensor5465                                          (256, 1)     1.00K
Tensor5466                                            (256,)     2.00K
Parameter5467                                    (256, 1117)     1.09M
Parameter5468                                         (256,)     1.00K
Parameter5469                                       (2, 256)     2.00K
Parameter5470                                           (2,)   512.00B
Tensor5471                                          (2, 256)     2.00K
Tensor5472                                              (2,)   512.00B
Parameter5473                                       (256, 1)     1.00K
Parameter5474                                         (256,)     1.00K
Tensor5475                                          (256, 1)     1.00K
Tensor5476                                            (256,)     2.00K
Parameter5477                                    (256, 1117)     1.09M
Parameter5478                                         (256,)     1.00K
Parameter5479                                       (2, 256)     2.00K
Parameter5480                                           (2,)   512.00B
Tensor5481                                          (2, 256)     2.00K
Tensor5482                                              (2,)   512.00B
Parameter5483                                       (256, 1)     1.00K
Parameter5484                                         (256,)     1.00K
Tensor5485                                          (256, 1)     1.00K
Tensor5486                                            (256,)     2.00K
Parameter5487                                    (256, 1117)     1.09M
Parameter5488                                         (256,)     1.00K
Parameter5489                                       (2, 256)     2.00K
Parameter5490                                           (2,)   512.00B
Tensor5491                                          (2, 256)     2.00K
Tensor5492                                              (2,)   512.00B
Parameter5493                                       (256, 1)     1.00K
Parameter5494                                         (256,)     1.00K
Tensor5495                                          (256, 1)     1.00K
Tensor5496                                            (256,)     2.00K
Parameter5497                                    (256, 1117)     1.09M
Parameter5498                                         (256,)     1.00K
Parameter5499                                       (2, 256)     2.00K
Parameter5500                                           (2,)   512.00B
Tensor5501                                          (2, 256)     2.00K
Tensor5502                                              (2,)   512.00B
Parameter5503                                       (256, 1)     1.00K
Parameter5504                                         (256,)     1.00K
Tensor5505                                          (256, 1)     1.00K
Tensor5506                                            (256,)     2.00K
Parameter5507                                    (256, 1117)     1.09M
Parameter5508                                         (256,)     1.00K
Parameter5509                                       (2, 256)     2.00K
Parameter5510                                           (2,)   512.00B
Tensor5511                                          (2, 256)     2.00K
Tensor5512                                              (2,)   512.00B
Parameter5513                                       (256, 1)     1.00K
Parameter5514                                         (256,)     1.00K
Tensor5515                                          (256, 1)     1.00K
Tensor5516                                            (256,)     2.00K
Parameter5517                                    (256, 1117)     1.09M
Parameter5518                                         (256,)     1.00K
Parameter5519                                       (2, 256)     2.00K
Parameter5520                                           (2,)   512.00B
